,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_skl,aggregated
0,music/Classical/Fernando_Gonzalez-Isaac_Albeniz_-_Asturiasmp3,0.0, E, minor,0.0, 129.332931519,0.0,0.0,0.0001547210932016103,3.094421864032206e-05
1,music/Classical/Aleksandr_Tsiboulski-Issaac_Albeniz_-_Zambra_Granadinamp3,0.08305935585989319, D, minor,0.30978660779985284, 129.559539795,0.10477273918183261,0.08331857365943975,8.011266098488295e-05,0.11620347783240063
2,music/NewAge/The_FireSoul-Set_Me_Free_And_Let_Me_Fallmp3,0.1032588813979695, E, minor,0.3318616629874908, 129.518478394,0.15909298807313835,0.05743982080088687,0.00012448028915189413,0.1303555667097275
3,music/NewAge/Gary_Girouard-Vivamp3,0.10899911975243738, A, major,0.3200883002207506, 128.627746582,0.16218543516622233,0.0981860458855705,0.00029043106672367364,0.1379498664183409
4,music/NewAge/Jennifer_Haines-Moonlit_Echomp3,0.11337260257872687, A, minor,0.32303164091243564, 123.06603241,0.20068195421651278,0.06664215261360604,0.00031975026739418795,0.1408096201177351
5,music/NewAge/Laura_Sullivan-Americas_Stonehengemp3,0.10576212586331765, D, minor,0.33038999264164826, 134.793304443,0.21877316046260034,0.08325739579186006,0.00011145572385988419,0.14765882609665723
6,music/Classical/Sean_Bennett-Mozart-Volodos-Bennett_Variations_on_the_Turkish_Marchmp3,0.1303149945547359, A, major,0.33480500367917587, 135.377761841,0.16103115790984018,0.11821669476521196,0.00012868099530892905,0.14889930638085458
7,music/Classical/Virtual_Byrd_Choir-Mass_for_Five_Voices_--_6_Agnus_Deimp3,0.1042216386831905, C#, major,0.34584253127299486, 132.565505981,0.23115046869382946,0.06413258205612506,0.00016723534111372785,0.14910289120945072
8,music/EasyListening&Vocals/Rick_DeAguiar-For_Taramp3,0.11886385523545544, G, major,0.30242825607064017, 135.755706787,0.22339830941202968,0.10226357742278883,0.001059610024687947,0.1496027216331204
9,music/EasyListening&Vocals/Joaquin_Taboada-Moss_casted_into_oblivionmp3,0.10412281043094081, C#, major,0.3340691685062546, 129.39604187,0.230122300173876,0.08307998549236838,0.00015680326801870557,0.1503102135742917
10,music/EasyListening&Vocals/Joaquin_Taboada-My_babymp3,0.14280178059164172, C, major,0.3487858719646799, 129.079071045,0.1857790416388221,0.07844349566547361,8.607596830216578e-05,0.1511792531657839
11,music/Religious/Ionatan_Ille-vecerniemp3,0.11226961382968324, C, major,0.3127299484915379, 129.073623657,0.1423270620802443,0.19108098772816476,0.00011363299460019856,0.15170424902484608
