,id,key,scale,bpm,scaled_rp,scaled_rh,scaled_bh,scaled_notes,scaled_chroma,scaled_skl,scaled_js,scaled_mfcc,aggregated
0,music/NewAge/Alex_Tiuniaev-Stringedmp3, G, major, 164.019989014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,music/Jazz/Ethnic_Fusion_Sound_-_Rik_Hambra-Elephants_of_Pakistanmp3, F#, minor, 164.011199951,0.166366082948062,0.09596073227038066,0.0669647407408613,0.4641255605381166,0.9303963519575811,0.015664184751415074,0.2213851256628238,0.03300972323132549,0.24923406276257076
2,music/EasyListening&Vocals/Jeff_Bosset-Coastlinemp3, F, major, 164.034545898,0.19486450744007108,0.12401661310390714,0.02683534170014524,0.3811659192825112,0.9141720279165804,0.07238445424995088,0.28368892535553114,0.05604248575202738,0.25664628435009057
3,music/Folk/Kirk_Elliott-Up_From_The_Groundmp3, D, minor, 162.993728638,0.20388817883064478,0.12614995612350915,0.23689839528674864,0.3310911808669656,0.9228824575809379,0.04550535345543657,0.2001510550377727,0.11369311149400987,0.27253246108450313
4,music/Rock&Pop/Fresno-Cada_Poa_dessa_Rua_Tem_Um_Pouco_de_Minhas_Lgrimasmp3, E, major, 164.008163452,0.22409190582719343,0.27312847451646494,0.02735684756760122,0.4663677130044843,0.933250711045078,0.06846092742975016,0.07245237951775332,0.15933671422565066,0.278055709141747
5,music/Country/Steel_Creek_Band-High_Mountain_Meadowmp3, G, major, 164.818618774,0.2339353784460136,0.22135685309274486,0.18065683444031158,0.33781763826606875,0.9537443441797121,0.0375974378856792,0.2514017526578497,0.033290889268354135,0.2812251410295918
6,music/NewAge/David_James_Stuart-Rebeccamp3, A, major, 163.940917969,0.21739981153328375,0.1418282197906613,0.16209725770359812,0.33408071748878926,0.8876201420796939,0.12461080914139694,0.3466299781263151,0.061661739278778924,0.2844910843928147
7,music/Religious/Set_Free-Count_It_All_Joymp3, A#, major, 164.047470093,0.29183727993394726,0.30800319300928153,0.04304355816279385,0.40732436472346784,0.9797159440806735,0.02881128795724684,0.21436539835017762,0.053678906238497054,0.29084749155701073
8,music/Reggae/Jacky_Souk-Dear_Mozesmp3, C, major, 163.113555908,0.2749174884406517,0.14297973263592198,0.19329982322662576,0.3632286995515695,0.9703276162388897,0.04171968906262436,0.3090679373727169,0.039585038987993586,0.2918907531896242
9,music/Rock&Pop/The_Surfonics-Pyramid_Rockmp3, C#, minor, 163.765441895,0.20284481191938045,0.11083812745976451,0.15908910698420636,0.47159940209267565,0.949413711991023,0.06612532384736138,0.3418567651415399,0.03578528423871482,0.29219406670933323
10,music/EasyListening&Vocals/Jeff_in_Velvet-The_First_Timemp3, D#, major, 164.131896973,0.22822289881070143,0.13047114183810785,0.09725050037301644,0.40582959641255606,0.9298027770677265,0.14531468246242182,0.3710668310021399,0.031870551172457316,0.2924786223923909
11,music/Rock&Pop/Texas_Boogie-Layin_On_Da_Drummp3, A, minor, 163.947250366,0.25995090734331744,0.24721554369372017,0.0333790393753587,0.3796711509715994,0.9712565727556177,0.09038370814673291,0.3294412552249321,0.032882855698525566,0.2930226291512255
12,music/Country/Jim_Stringer-Bye_Bye_Bayoump3, A, major, 163.703109741,0.3190791187397482,0.2598920442293478,0.17636366142436333,0.33781763826606875,0.9612937637928013,0.04119447744751321,0.23304128782465008,0.03888978400413429,0.2959464719660784
13,music/Rock&Pop/Laika__the_Cosmonauts-NY_79mp3, A, major, 162.391403198,0.20401208003530671,0.15253205117117366,0.32127909746908295,0.3572496263079223,0.8527641988729728,0.1039733063690398,0.32309063436234203,0.05476622132114375,0.296208401988623
14,music/Latin/Grupo_Yankees-Todo_por_tu_amormp3, C, minor, 161.604553223,0.17432281499671998,0.11115355099762801,0.4414473546349759,0.40657698056801195,0.9519335706514622,0.02656437564221558,0.26364313603155903,0.028798461307117995,0.3005550306037113
15,music/Reggae/Tru_Believers-Never_Lose_Faithmp3, G, major, 162.581863403,0.19800247907086216,0.11626160910832131,0.2907038037911165,0.49252615844544095,0.91722822143731,0.0903732587307588,0.2962732726253193,0.04470988745587641,0.3057598363331257
