,original vs detected,count
0,"(Never_Let_Me_Down_Again, Never_Let_Me_Down_Again)",1
1,"(Blue_Collar_Man, Blue_Collar_Man)",1
2,"(I_Can_t_Get_Next_To_You, I_Can_t_Get_Next_To_You)",1
3,"(God_Only_Knows, God_Only_Knows)",1
4,"(Grand_Illusion, Grand_Illusion)",1
5,"(River_Deep_Mountain_High, River_Deep_Mountain_High)",1
6,"(Addicted_To_Love, Addicted_To_Love)",1
7,"(Toys_In_The_Attic, Toys_In_The_Attic)",1
8,"(Let_It_Be, Let_It_Be)",1
9,"(Downtown_Lights, Downtown_Lights)",1
10,"(Don_t_Let_It_Bring_You_Down, Don_t_Let_It_Bring_You_Down)",1
11,"(Between_The_Bars, Between_The_Bars)",1
12,"(I_Love_You, I_Love_You)",1
