,original vs detected,count
0,"(Never_Let_Me_Down_Again, Never_Let_Me_Down_Again)",1
1,"(Blue_Collar_Man, Blue_Collar_Man)",1
2,"(We_Can_Work_It_Out, We_Can_Work_It_Out)",1
3,"(Gold_Dust_Woman, Gold_Dust_Woman)",1
4,"(Straight_From_The_Heart, Straight_From_The_Heart)",1
5,"(God_Only_Knows, God_Only_Knows)",1
6,"(A_Whiter_Shade_Of_Pale, A_Whiter_Shade_Of_Pale)",1
7,"(I_Don_t_Like_Mondays, I_Don_t_Like_Mondays)",1
8,"(Grand_Illusion, Grand_Illusion)",1
9,"(River_Deep_Mountain_High, River_Deep_Mountain_High)",1
10,"(Let_It_Be, Let_It_Be)",2
11,"(Take_On_Me, Take_On_Me)",1
12,"(I_m_Losing_You, I_m_Losing_You)",1
13,"(Don_t_Let_It_Bring_You_Down, Don_t_Let_It_Bring_You_Down)",1
14,"(Downtown_Lights, Downtown_Lights)",1
15,"(Rattlesnakes, Rattlesnakes)",1
16,"(September_Gurls, September_Gurls)",1
17,"(Lady, Lady)",1
18,"(White_Room, White_Room)",1
19,"(Between_The_Bars, Between_The_Bars)",1
20,"(Abracadabra, Abracadabra)",1
21,"(I_Love_You, I_Love_You)",1
22,"(More_Than_Words, More_Than_Words)",1
23,"(Come_Together, Come_Together)",1
