,original vs detected,count
0,"(Strange_Little_Girl, Strange_Little_Girl)",1
1,"(Never_Let_Me_Down_Again, Never_Let_Me_Down_Again)",1
2,"(Blue_Collar_Man, Blue_Collar_Man)",1
3,"(Straight_From_The_Heart, Straight_From_The_Heart)",1
4,"(Walking_After_Midnight, Walking_After_Midnight)",1
5,"(God_Only_Knows, God_Only_Knows)",1
6,"(A_Whiter_Shade_Of_Pale, A_Whiter_Shade_Of_Pale)",1
7,"(Grand_Illusion, Grand_Illusion)",1
8,"(River_Deep_Mountain_High, River_Deep_Mountain_High)",1
9,"(Addicted_To_Love, Addicted_To_Love)",1
10,"(Purple_Rain, Purple_Rain)",1
11,"(Day_Tripper, Day_Tripper)",1
12,"(Let_It_Be, Let_It_Be)",1
13,"(Claudette, Claudette)",1
14,"(I_m_Losing_You, I_m_Losing_You)",1
15,"(Downtown_Lights, Downtown_Lights)",1
16,"(Don_t_Let_It_Bring_You_Down, Don_t_Let_It_Bring_You_Down)",1
17,"(September_Gurls, September_Gurls)",1
18,"(Caroline_No, Caroline_No)",1
19,"(Lady, Lady)",1
20,"(Abracadabra, Abracadabra)",1
21,"(White_Room, White_Room)",1
22,"(More_Than_Words, More_Than_Words)",1
23,"(I_Love_You, I_Love_You)",1
24,"(Lodi, Lodi)",1
25,"(Come_Together, Come_Together)",1
