,original vs detected,count
0,"(Never_Let_Me_Down_Again, Never_Let_Me_Down_Again)",1
1,"(Blue_Collar_Man, Blue_Collar_Man)",1
2,"(A_Whiter_Shade_Of_Pale, A_Whiter_Shade_Of_Pale)",1
3,"(I_m_Not_In_Love, I_m_Not_In_Love)",1
4,"(Toys_In_The_Attic, Toys_In_The_Attic)",1
5,"(Let_It_Be, Let_It_Be)",2
6,"(Take_On_Me, Take_On_Me)",1
7,"(Downtown_Lights, Downtown_Lights)",1
8,"(Don_t_Let_It_Bring_You_Down, Don_t_Let_It_Bring_You_Down)",1
9,"(Stone_Cold_Crazy, Stone_Cold_Crazy)",1
10,"(Between_The_Bars, Between_The_Bars)",1
11,"(White_Room, White_Room)",1
12,"(I_Love_You, I_Love_You)",1
13,"(Lodi, Lodi)",1
