,id,scaled_rp,key,scale,scaled_levenshtein,scaled_js,bpm,scaled_bh,scaled_rh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
0,music/Oldschool/RaidtheArcade-Armada/12-RockYouLikeaHurricanemp3,0.0, A, minor,0.0,0.0, 125.599731445,0.0,0.0,0.0,0.0,0.0,0.0
1,music/Oldschool/StrangerThings(Soundtrack)/26-RockYouLikeaHurricane[Explicit]mp3,0.1580864878447409, G#, minor,0.06730984967466906,0.015402788708075713, 123.927215576,0.42607917079929375,0.10532255193058321,0.02546516454672139,0.49155632779973857,5.162108001783654e-13,0.16115279266304236
2,music/Metal&Rock/AlternativeMetal/Pain-ComingHome/10_Pain_Starseedmp3,0.1451304590957951, D, minor,0.09378505721337223,0.045117492256655276, 125.229736328,0.0793994399298397,0.08878928807642336,0.18426072108664834,0.6674049038046583,1.4228535542568253e-12,0.1629859201831019
3,music/Metal&Rock/AlternativeMetal/Kvelertak-Nattesferd/04-Svartmessemp3,0.15935856765775896, A, minor,0.07336773614538927,0.03936078874188997, 126.025794983,0.12768544909837046,0.12123540055869947,0.01535491564001032,0.779245067217053,2.540417101790007e-12,0.16445099063271398
4,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-KABF/PigSquealsAndBreakdowns-SponsoredBandSampler-BenefitTo-KeepABreastFoundation-12WakingGiants-Dominion(FeatAdamWarrenofOceano)mp3,0.16377329830803736, A, major,0.09041956472963877,0.02152423380535979, 124.986686707,0.11962513838216002,0.1659456969336316,0.049441080587125256,0.7768629543250086,2.6987863253419842e-12,0.17344899588420754
5,music/Metal&Rock/Doom/ParadiseLost-DraconianTimes/08YearnforChangemp3,0.15222458471991923, G, minor,0.08368857976217187,0.038594340879636285, 125.815422058,0.07696376762959711,0.11088056920666235,0.014407035455087707,0.9159206433444131,1.458381739239722e-12,0.17408494012486828
6,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-Summer/PigSquealsAndBreakdowns-Summer-03AvengeTheSin-EnthronementOfATyrantmp3,0.1673547833455811, D, minor,0.08974646623289208,0.041210923179445136, 125.035865784,0.11856000334477733,0.17023265658458805,0.03263806849286292,0.8103855190467876,3.2726546660227353e-12,0.17876605252877584
7,music/Metal&Rock/AlternativeMetal/Pain-CynicParadise/Pain-GenerationXmp3,0.1959614126541774, A, minor,0.07942562261610948,0.03456739207585465, 124.988739014,0.12149193472563023,0.09463161407705109,0.11936909198054936,0.7912186076390247,1.7183488835931214e-12,0.17958320947126444
8,music/Metal&Rock/MelodicDeathMetal/Soilwork/Soilwork-TheRideMajestic/08WhirlOfPainmp3,0.13878623071226945, E, minor,0.09445815571011891,0.04371765992643587, 125.309455872,0.058145731818074524,0.09382397034151106,0.08780063810291804,0.9405434491749702,1.6728843556995415e-12,0.18215947947349637
9,music/Rock&Pop/db4-against_the_windmp3,0.18730036662102986, C, major,0.09356069104779,0.047099231704332646, 124.975517273,0.12979107594604986,0.10156959178386112,0.014828042989079856,0.8859197203478557,3.6178047159917504e-12,0.1825085900554521
