,original vs detected,count
0,"(Blues, Blues)",3
1,"(Hip-Hop, Rock&Pop)",5
2,"(Comedy&SpokenWord, Electronic&Dance)",5
3,"(Country, Alternative&Punk)",2
4,"(Hip-Hop, Childrens's)",3
5,"(Alternative&Punk, Electronic&Dance)",1
6,"(Electronic&Dance, World)",4
7,"(World, Country)",5
8,"(Childrens's, Classical)",1
9,"(Latin, EasyListening&Vocals)",3
10,"(Rock&Pop, Folk)",1
11,"(Folk, R&B&Soul)",4
12,"(Blues, Jazz)",6
13,"(World, Childrens's)",1
14,"(Electronic&Dance, Alternative&Punk)",5
15,"(Alternative&Punk, Reggae)",5
16,"(Hip-Hop, Comedy&SpokenWord)",2
17,"(EasyListening&Vocals, Reggae)",5
18,"(Country, World)",1
19,"(World, Electronic&Dance)",6
20,"(Childrens's, Rock&Pop)",4
21,"(Soundtracks&More, Electronic&Dance)",4
22,"(Rock&Pop, Hip-Hop)",1
23,"(R&B&Soul, R&B&Soul)",9
24,"(Rock&Pop, Religious)",4
25,"(Latin, Country)",2
26,"(EasyListening&Vocals, R&B&Soul)",8
27,"(NewAge, Classical)",1
28,"(Reggae, NewAge)",6
29,"(Hip-Hop, Electronic&Dance)",1
30,"(Latin, Religious)",2
31,"(Rock&Pop, R&B&Soul)",3
32,"(Blues, Comedy&SpokenWord)",6
33,"(Blues, Latin)",1
34,"(R&B&Soul, Religious)",4
35,"(NewAge, EasyListening&Vocals)",2
36,"(Alternative&Punk, Folk)",1
37,"(Alternative&Punk, Classical)",1
38,"(Soundtracks&More, Latin)",2
39,"(Country, Religious)",2
40,"(World, Folk)",3
41,"(Jazz, Jazz)",7
42,"(Blues, NewAge)",4
43,"(Alternative&Punk, Hip-Hop)",4
44,"(R&B&Soul, Blues)",2
45,"(Comedy&SpokenWord, World)",1
46,"(EasyListening&Vocals, Jazz)",1
47,"(Childrens's, World)",1
48,"(Rock&Pop, Jazz)",4
49,"(Alternative&Punk, Alternative&Punk)",5
50,"(Electronic&Dance, Religious)",2
51,"(Jazz, Comedy&SpokenWord)",3
52,"(Country, Latin)",2
53,"(Jazz, Hip-Hop)",1
54,"(Latin, Alternative&Punk)",2
55,"(Classical, Country)",2
56,"(R&B&Soul, NewAge)",1
57,"(Latin, Folk)",5
58,"(Alternative&Punk, Childrens's)",2
59,"(Blues, R&B&Soul)",2
60,"(Latin, R&B&Soul)",7
61,"(EasyListening&Vocals, Electronic&Dance)",5
62,"(Religious, R&B&Soul)",8
63,"(World, NewAge)",1
64,"(Alternative&Punk, R&B&Soul)",9
65,"(Soundtracks&More, Comedy&SpokenWord)",1
66,"(R&B&Soul, Soundtracks&More)",2
67,"(Jazz, World)",2
68,"(Jazz, Folk)",1
69,"(Jazz, Rock&Pop)",4
70,"(Comedy&SpokenWord, Hip-Hop)",3
71,"(Classical, Comedy&SpokenWord)",1
72,"(Latin, Childrens's)",2
73,"(Hip-Hop, Soundtracks&More)",4
74,"(EasyListening&Vocals, Religious)",4
75,"(NewAge, Soundtracks&More)",2
76,"(Folk, Rock&Pop)",3
77,"(Comedy&SpokenWord, Folk)",2
78,"(Religious, Reggae)",3
79,"(Soundtracks&More, Country)",1
80,"(Classical, Blues)",2
81,"(NewAge, Alternative&Punk)",8
82,"(Classical, Electronic&Dance)",2
83,"(Religious, Electronic&Dance)",1
84,"(Comedy&SpokenWord, Reggae)",2
85,"(Soundtracks&More, R&B&Soul)",1
86,"(Blues, Rock&Pop)",1
87,"(Electronic&Dance, Blues)",2
88,"(NewAge, Comedy&SpokenWord)",1
89,"(Blues, EasyListening&Vocals)",5
90,"(Blues, World)",1
91,"(Folk, Alternative&Punk)",4
92,"(Rock&Pop, NewAge)",5
93,"(Alternative&Punk, Comedy&SpokenWord)",2
94,"(Classical, EasyListening&Vocals)",3
95,"(NewAge, Childrens's)",2
96,"(Childrens's, Comedy&SpokenWord)",3
97,"(R&B&Soul, Hip-Hop)",13
98,"(Reggae, Religious)",4
99,"(Reggae, R&B&Soul)",8
100,"(Soundtracks&More, Blues)",2
101,"(World, Blues)",1
102,"(Jazz, Alternative&Punk)",6
103,"(Folk, Jazz)",2
104,"(EasyListening&Vocals, Blues)",1
105,"(Religious, Religious)",9
106,"(World, EasyListening&Vocals)",1
107,"(Jazz, R&B&Soul)",7
108,"(Alternative&Punk, World)",2
109,"(Rock&Pop, Soundtracks&More)",5
110,"(Childrens's, Electronic&Dance)",3
111,"(Religious, Soundtracks&More)",3
112,"(Country, Folk)",1
113,"(Alternative&Punk, Blues)",2
114,"(Electronic&Dance, Hip-Hop)",5
115,"(Classical, NewAge)",6
116,"(Alternative&Punk, Religious)",5
117,"(Childrens's, Hip-Hop)",3
118,"(R&B&Soul, Reggae)",5
119,"(Electronic&Dance, Reggae)",3
120,"(Hip-Hop, Jazz)",5
121,"(World, R&B&Soul)",4
122,"(Comedy&SpokenWord, Blues)",2
123,"(R&B&Soul, Comedy&SpokenWord)",2
124,"(EasyListening&Vocals, Hip-Hop)",5
125,"(Rock&Pop, Country)",1
126,"(NewAge, Hip-Hop)",2
127,"(Reggae, Jazz)",4
128,"(NewAge, Country)",3
129,"(R&B&Soul, Latin)",2
130,"(R&B&Soul, EasyListening&Vocals)",2
131,"(R&B&Soul, Rock&Pop)",4
132,"(Alternative&Punk, Latin)",1
133,"(Latin, NewAge)",1
134,"(Childrens's, Jazz)",1
135,"(Jazz, Childrens's)",1
136,"(NewAge, Jazz)",4
137,"(Electronic&Dance, Rock&Pop)",3
138,"(Jazz, EasyListening&Vocals)",5
139,"(Folk, NewAge)",1
140,"(Folk, Childrens's)",2
141,"(Blues, Hip-Hop)",2
142,"(R&B&Soul, Country)",2
143,"(EasyListening&Vocals, Folk)",2
144,"(Latin, Rock&Pop)",2
145,"(Classical, Religious)",2
146,"(Classical, World)",2
147,"(Childrens's, Country)",1
148,"(NewAge, R&B&Soul)",5
149,"(Soundtracks&More, Hip-Hop)",6
150,"(NewAge, World)",1
151,"(Childrens's, NewAge)",7
152,"(World, Rock&Pop)",2
153,"(Classical, R&B&Soul)",5
154,"(Latin, World)",1
155,"(EasyListening&Vocals, Soundtracks&More)",3
156,"(Religious, Latin)",4
157,"(Alternative&Punk, Rock&Pop)",3
158,"(Comedy&SpokenWord, Country)",4
159,"(NewAge, Folk)",1
160,"(EasyListening&Vocals, Comedy&SpokenWord)",1
161,"(Folk, Soundtracks&More)",1
162,"(Country, Electronic&Dance)",3
163,"(Rock&Pop, Rock&Pop)",4
164,"(Electronic&Dance, Classical)",1
165,"(Country, Reggae)",3
166,"(Childrens's, Childrens's)",4
167,"(EasyListening&Vocals, Rock&Pop)",3
168,"(Comedy&SpokenWord, Latin)",1
169,"(Childrens's, EasyListening&Vocals)",6
170,"(EasyListening&Vocals, Country)",1
171,"(Electronic&Dance, Country)",1
172,"(Country, Rock&Pop)",2
173,"(Jazz, Electronic&Dance)",3
174,"(World, Hip-Hop)",2
175,"(Electronic&Dance, NewAge)",5
176,"(Folk, Electronic&Dance)",2
177,"(Folk, EasyListening&Vocals)",3
178,"(World, Jazz)",4
179,"(Soundtracks&More, World)",1
180,"(Folk, Hip-Hop)",8
181,"(Jazz, NewAge)",4
182,"(Electronic&Dance, Latin)",1
183,"(Reggae, Country)",2
184,"(Childrens's, Reggae)",3
185,"(Religious, NewAge)",4
186,"(NewAge, Blues)",3
187,"(EasyListening&Vocals, Childrens's)",2
188,"(Hip-Hop, Latin)",3
189,"(Religious, Comedy&SpokenWord)",1
190,"(Hip-Hop, World)",1
191,"(Soundtracks&More, Jazz)",5
192,"(Reggae, Folk)",2
193,"(Jazz, Soundtracks&More)",1
194,"(Country, R&B&Soul)",2
195,"(Comedy&SpokenWord, R&B&Soul)",6
196,"(Rock&Pop, Alternative&Punk)",1
197,"(NewAge, Religious)",4
198,"(Latin, Comedy&SpokenWord)",3
199,"(Hip-Hop, Reggae)",6
200,"(Classical, Soundtracks&More)",2
201,"(Latin, Latin)",5
202,"(Blues, Religious)",5
203,"(Country, NewAge)",3
204,"(World, Latin)",1
205,"(R&B&Soul, Electronic&Dance)",1
206,"(EasyListening&Vocals, EasyListening&Vocals)",1
207,"(Childrens's, Folk)",3
208,"(Religious, Alternative&Punk)",2
209,"(Blues, Country)",5
210,"(Rock&Pop, Electronic&Dance)",5
211,"(Folk, Religious)",5
212,"(Soundtracks&More, Childrens's)",1
213,"(Classical, Classical)",12
214,"(Rock&Pop, Comedy&SpokenWord)",4
215,"(Religious, Rock&Pop)",2
216,"(Classical, Alternative&Punk)",2
217,"(Jazz, Blues)",1
218,"(Soundtracks&More, EasyListening&Vocals)",3
219,"(Religious, Country)",6
220,"(Soundtracks&More, Religious)",2
221,"(Hip-Hop, R&B&Soul)",3
222,"(EasyListening&Vocals, Alternative&Punk)",4
223,"(Jazz, Religious)",2
224,"(World, Comedy&SpokenWord)",1
225,"(NewAge, Electronic&Dance)",2
226,"(Classical, Childrens's)",1
227,"(Comedy&SpokenWord, Jazz)",2
228,"(Reggae, Alternative&Punk)",1
229,"(Comedy&SpokenWord, NewAge)",3
230,"(Jazz, Reggae)",1
231,"(Country, Blues)",2
232,"(Hip-Hop, Religious)",1
233,"(Classical, Hip-Hop)",3
234,"(Classical, Reggae)",1
235,"(Hip-Hop, Blues)",2
236,"(Childrens's, Alternative&Punk)",3
237,"(Alternative&Punk, Soundtracks&More)",2
238,"(Soundtracks&More, Folk)",2
239,"(R&B&Soul, Jazz)",1
240,"(EasyListening&Vocals, NewAge)",1
241,"(Childrens's, Soundtracks&More)",3
242,"(Childrens's, Blues)",2
243,"(Electronic&Dance, R&B&Soul)",4
244,"(Blues, Reggae)",6
245,"(Classical, Jazz)",2
246,"(Electronic&Dance, Jazz)",1
247,"(Comedy&SpokenWord, Religious)",2
248,"(Country, Comedy&SpokenWord)",6
249,"(Folk, Country)",1
250,"(Folk, Comedy&SpokenWord)",4
251,"(Latin, Jazz)",4
252,"(NewAge, Rock&Pop)",2
253,"(Rock&Pop, Reggae)",2
254,"(Reggae, Hip-Hop)",8
255,"(Reggae, Childrens's)",2
256,"(Reggae, Reggae)",10
257,"(Blues, Electronic&Dance)",3
258,"(Rock&Pop, EasyListening&Vocals)",1
259,"(Country, Country)",11
260,"(EasyListening&Vocals, World)",1
261,"(Alternative&Punk, Jazz)",3
262,"(Country, Hip-Hop)",5
263,"(World, Religious)",6
264,"(Rock&Pop, Latin)",1
265,"(Rock&Pop, Blues)",5
266,"(NewAge, Reggae)",6
267,"(Soundtracks&More, Soundtracks&More)",11
268,"(World, Soundtracks&More)",2
269,"(Religious, World)",5
270,"(Electronic&Dance, Electronic&Dance)",9
271,"(Rock&Pop, Childrens's)",2
272,"(Soundtracks&More, Rock&Pop)",4
273,"(Religious, Childrens's)",2
274,"(Comedy&SpokenWord, Comedy&SpokenWord)",7
275,"(Latin, Reggae)",4
276,"(Classical, Rock&Pop)",2
277,"(Rock&Pop, Classical)",1
278,"(Folk, Folk)",4
279,"(Country, Soundtracks&More)",1
280,"(Country, EasyListening&Vocals)",4
281,"(NewAge, Latin)",1
282,"(Alternative&Punk, Country)",2
283,"(Soundtracks&More, Reggae)",4
284,"(Reggae, EasyListening&Vocals)",1
285,"(Reggae, Comedy&SpokenWord)",1
286,"(Folk, Reggae)",2
287,"(World, Alternative&Punk)",3
288,"(Latin, Electronic&Dance)",3
289,"(World, World)",6
290,"(Latin, Blues)",1
291,"(Folk, World)",1
292,"(Folk, Blues)",3
293,"(Hip-Hop, Hip-Hop)",14
294,"(Comedy&SpokenWord, Rock&Pop)",3
295,"(Electronic&Dance, EasyListening&Vocals)",4
296,"(Reggae, Latin)",1
297,"(Childrens's, R&B&Soul)",2
298,"(EasyListening&Vocals, Latin)",2
299,"(Jazz, Latin)",1
300,"(World, Reggae)",1
301,"(Comedy&SpokenWord, Alternative&Punk)",7
