,id,scaled_skl,scaled_rp,scaled_levenshtein,scaled_corr,scaled_mfcc,scaled_bh,aggregated
0,music/Small Cover Song Library/Serj Tankian - Empty Walls (Orchestra).mp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,music/Klassik Solo/Alice Sara Ott - Prélude in D Flat Major (_Raindrop_) Op28 No15.mp3,2.8419556987602233e-05,0.4576612921335497,0.31708623460096413,0.5381791434424525,0.2273254821791132,0.07092785984844184,0.2685347386269182
2,music/Jazz/Paolo Fresu Jan Lundgren - Kristallen den fina.mp3,6.261580459738151e-06,0.35118676453178216,0.20728441349758972,0.6267032286270305,0.13525888211798623,0.2930625536650883,0.26891701733665613
3,music/Rock/Rise Against - Prayer of the Refugee.mp3,5.570642295193858e-07,0.2771795944156019,0.20728441349758972,0.6880326410713072,0.043018246817236684,0.44079652858445484,0.2760519969084033
4,music/Melodic Death Metal/At The Gates - Slaughter of the Soul.mp3,2.0632928475593973e-06,0.25938802954205714,0.22495982860203534,0.9370752470874952,0.07117247052232778,0.26742641456063804,0.29333734226790015
5,music/Klassik Orchester/Pachelbel_ Canon And Gigue In D Major - 1 Canon.mp3,6.444993123993954e-07,0.38851180746319414,0.22495982860203534,0.9201668341188871,0.03059525655838429,0.20081197893976763,0.29417439169693016
6,music/Small Cover Song Library/Fuer Elise 2.mp3,0.002220996846948422,0.4343633099593151,0.20246384574183182,0.6346334344349238,0.10126516721440806,0.4090346787977204,0.2973302388325246
7,music/Klassik Solo/Philippe Entremont Beethoven Bagatelle Für Elise .mp3,0.002220996846948422,0.4343633099593151,0.20246384574183182,0.6346334344349238,0.10126516721440806,0.4090346787977204,0.2973302388325246
8,music/Klassik Orchester/Tchaikovsky_ Piano Concerto No1 In B Flat Minor Op23 TH55 - 1 Allegro non troppo e mo.mp3,1.1468326417675329e-06,0.3767469433319734,0.2303160149973219,0.7277972948688435,0.1752321810365146,0.28962195449103195,0.2999525892597212
9,music/Small Cover Song Library/Rachmaninov - Op3 No2 by Rachmaninov.mp3,5.604400703849553e-05,0.44749644161965724,0.20407070166041777,0.6665723142896829,0.12712454653097507,0.3759527854269057,0.3035454722557795
10,music/Klassik Solo/Rachmaninov - Prélude in C sharp minor Op3 No2.mp3,5.604400703849553e-05,0.44749644161965724,0.20407070166041777,0.6665723142896829,0.12712454653097507,0.3759527854269057,0.3035454722557795
11,music/Klassik Solo/Lang Lang_La Campanella II etude for piano in G sharp minor (Grand Paganini Étude No 3) S 141 3 (LW A173 3).mp3,1.070869710590155e-05,0.40676994098738567,0.2560257096946974,0.7723691705209981,0.15103412269174038,0.25311860053451807,0.3065547088544076
12,music/Other Metal/System Of A Down-Toxicity.mp3,4.4704361910442514e-07,0.20156154197020465,0.21210498125334762,0.8997272695093033,0.06502263673310668,0.46730983136308596,0.30762111797877784
13,music/Melodic Death Metal/Dark Tranquillity - Punish My Heaven.mp3,6.097061895477493e-07,0.203830026280725,0.24745581146223888,0.8601559941553709,0.035938257311630695,0.5401547371087821,0.31458923933748956
14,music/Small Cover Song Library/Dark Tranquillity - Punish My Heaven.mp3,6.097061895477493e-07,0.203830026280725,0.24745581146223888,0.8601559941553709,0.035938257311630695,0.5401547371087821,0.31458923933748956
15,music/Klassik Solo/Toccaqta & Fugue D Minor BWV 565 Toccata.mp3,5.874109516854701e-07,0.3611711135866624,0.20728441349758972,0.7353304151242077,0.28016489591981036,0.3061140004612724,0.3150109043334157
16,music/Klassik Solo/Bach - Toccaqta & Fugue D Minor BWV 565 Toccata.mp3,5.874109516854701e-07,0.3611711135866624,0.20728441349758972,0.7353304151242077,0.28016489591981036,0.3061140004612724,0.3150109043334157
17,music/Sountrack/The Witcher 3 - The Fields of Ard Skellig.mp3,7.199670920903812e-07,0.391907651159979,0.20567755757900374,0.8194990568937223,0.11210851469180193,0.3741810711575959,0.31722909524153253
18,music/Small Cover Song Library/AC DC - TNT (from Live At Donington).mp3,3.9994245457686594e-07,0.2350094863195254,0.21424745581146223,0.9026250298080365,0.018708899725208436,0.5544536630447159,0.3208408224419005
19,music/Small Cover Song Library/Serj Tankian - Empty Walls.mp3,3.804073742200417e-07,0.22736312294561134,0.23727905731119442,0.8176040214224913,0.0692377830006903,0.5775660062339897,0.32150839522022523
20,music/Old Pop/David Bowie - Life On Mars.mp3,2.014337858791926e-07,0.16149275559931783,0.22495982860203534,0.8345110654607476,0.17857508789623244,0.532695618268853,0.3220390928768287
21,music/Klassik Solo/JS Bach_ Toccata And Fugue In D Minor BWV 565 - Toccata.mp3,2.4421924607281433e-06,0.38790751606458496,0.25013390465988217,0.7411919644721671,0.25922843998262707,0.29542766148832694,0.3223153214766748
22,music/Klassik Orchester/Orchestre Montreal - Saint-Saëns_ Danse Macabre Op40 R171.mp3,1.111100113921564e-06,0.44483190054966937,0.33583288698446706,0.6153193985597966,0.1871245570218721,0.3627311025091987,0.32430682612085293
23,music/Rock/The Offspring - You're Gonna Go Far Kid.mp3,5.098911586281688e-07,0.33674967937299927,0.21638993036957685,0.72080941714707,0.039706493550546194,0.6323648450731273,0.3243368125674131
24,music/Klassik Orchester/Mozart_ Requiem In D Minor K626 - 3 Sequentia_ Lacrimosa.mp3,1.39506524723484e-06,0.4423969048782911,0.20835565077664703,0.7008579803180823,0.3236857528722328,0.278646720148749,0.3256574006765416
25,music/Black Metal/Satyricon - Mother North.mp3,1.7491065683955055e-06,0.2816188119976926,0.3395822174611676,0.8699721736517875,0.07769204286440655,0.38842657123755625,0.3262155943865298
26,music/Klassik Orchester/J Strauss I_ Radetzky-Marsch Op228.mp3,6.748189744878145e-07,0.3448597819395064,0.2378146759507231,0.6486596019531019,0.12016391502093633,0.629842638633933,0.3302235480528626
27,music/Black Metal/Ultha - With Knives To The Throat And Hell In Your Heart.wav,9.854112916440835e-07,0.3489435881516309,0.6807712908409213,0.5566837179172373,0.039290691217230805,0.36474419005980646,0.33173907726635304
28,music/Old Pop/Aliotta Haynes Jeremiah - Lake Shore Drive.mp3,4.07884364086221e-07,0.2522419862112874,0.25388323513658273,0.7065559249211731,0.09568997231102572,0.6931960372093083,0.3335945939456236
29,music/Jazz/Keith Jarrett - Part II Tokyo.mp3,0.00012980248152923276,0.4475164274741635,0.4692019282271023,0.7901412879852256,0.10277007765361995,0.19358429104667643,0.33389063581138617
30,music/Sountrack/Vikings - Floki Appears to Kill Athelstan.mp3,1.061661089510492e-06,0.41264991411921126,0.2351365827530798,0.7508886133520938,0.04988730153845508,0.5598753980583091,0.33473981191370644
31,music/Jazz/Michael Wollny Vincent Peirani The Kiss.mp3,1.0273643543378327e-06,0.3681775927761331,0.2662024638457418,0.7574116038734116,0.3173160648505292,0.3066572768643337,0.335961004929084
32,music/Black Metal/Emperor - I Am The Black Wizards.mp3,1.7752170909808933e-06,0.32715096748602385,0.3181574718800214,0.8974975749806223,0.07215546320457739,0.4040040521906061,0.3364945508264903
33,music/Small Cover Song Library/Dark Tranquillity - Punish My Heaven (Live in Milan 2008).mp3,1.1736926610128739e-06,0.2570839075336701,0.30530262453133367,0.8423374929006622,0.11660229918499718,0.501466534880726,0.33713233878734167
34,music/Rock/Red Hot Chili Peppers - Snow (Hey Oh).mp3,3.645798351312171e-07,0.29991505338154373,0.25281199785752545,0.8429104317947911,0.03971085601523558,0.5888365587261096,0.33736421039250675
35,music/Klassik Orchester/Ludovico Einaudi - Divenire.mp3,6.920846077457574e-07,0.41755830524983933,0.3497589716122121,0.6936907739789807,0.1245963190239829,0.44344845572676844,0.33817558627939853
36,music/Klassik Solo/Yuja Wang - Saint-Saëns_ Danse macabre Op40.mp3,1.3658512553455772e-05,0.39692580729827714,0.3492233529726835,0.7196687874423076,0.18106017158911214,0.38540280403026234,0.338715763640866
37,music/Rock/Billy Talent - Cure for the Enemy.mp3,5.212090224648355e-07,0.27296129912186196,0.19657204070701662,0.8702017367232767,0.1404300900608542,0.5598506800848715,0.34000272798448394
38,music/Sountrack/The Hobbit 3 - Howard Shore_Ironfoot [Extended Version].mp3,5.289315787627635e-07,0.3790905654730306,0.3395822174611676,0.7716055619952706,0.20165845345993283,0.3503815228931577,0.34038647503568975
39,music/Jazz/Lou Tavano - The Call.mp3,4.0270053453353303e-07,0.2841658631904035,0.22710230316014998,0.6488858320490075,0.4028879341395471,0.48274429191602247,0.34096443785927755
40,music/Sountrack/Lord Of The Rings - The Battle Of The Pelennor Fields.mp3,6.110105087563827e-07,0.4088281247052648,0.24317086234600965,0.7677945282497234,0.2885362470983927,0.3445693282387925,0.342149950274782
41,music/Sountrack/Mass Effect 3 - Leaving Earth.mp3,1.3172173704025388e-06,0.39960283391332735,0.2137118371719336,0.5415039282083193,0.5467348831418978,0.35541568527337525,0.34282841415437065
42,music/Old Pop/Electric Light Orchestra - Mr Blue Sky.mp3,1.711030377554776e-07,0.2581647605101791,0.3411890733797536,0.7467712466077072,0.11261614297274256,0.6045819078058516,0.34388721706321196
43,music/Melodic Death Metal/Orbit Culture - Sun Of All.mp3,7.771349368046007e-07,0.24938351498454037,0.22978039635779324,0.777265528923234,0.19355021397933014,0.6172329688459464,0.3445355667042968
44,music/Small Cover Song Library/Pvris - Chandelier.mp3,4.477365107804569e-07,0.25264251171799845,0.23192287091590788,0.7591623903420925,0.20159202859678657,0.6243035419039392,0.3449372985355392
45,music/New Pop/Halsey - Heaven In Hiding.mp3,4.773555261059296e-07,0.3144736480445211,0.19978575254418854,0.7079399905355688,0.1597051987990021,0.6950604600981518,0.3461609212294931
46,music/Other Metal/Kvelertak - Åpenbaring.wav,8.135005811919789e-07,0.2739131647407489,0.2110337439742903,0.8310816611955659,0.15313111313313438,0.6207791222005354,0.34832326979080935
47,music/Melodic Death Metal/Gormathon - Remember.mp3,7.11495248339523e-07,0.19857576758705794,0.2158543117300482,0.8019905503769093,0.04505699966638947,0.8290778736184939,0.3484260357456912
48,music/Small Cover Song Library/Rachmaninoff - Op 3_ No 2 by Idil Biret.mp3,7.926098499134315e-06,0.4870716672083058,0.21692554900910552,0.7713326303810432,0.2816181649183004,0.3381212783149738,0.3491795359883713
49,music/Other Metal/Finntroll - Under Bergets Rot.mp3,1.3924016261843402e-06,0.2696882224661844,0.20728441349758972,0.8444228809880351,0.08487557970948607,0.696827049118376,0.3505165896968829
50,music/Sountrack/Outlander - Dance of the Druids (feat Raya Yarbrough).mp3,5.877424670625575e-07,0.42614566553075156,0.2351365827530798,0.6916583811668763,0.300173589376498,0.45034853315695555,0.35057722328777136
51,music/Klassik Orchester/Liszt - Totentanz.mp3,1.0477704335673786e-06,0.41783985878219765,0.8307445099089449,0.22125682453530926,0.3864321228470057,0.2510499624202464,0.35122072104402285
52,music/Small Cover Song Library/Game of Thrones Theme Taylor Davis.mp3,8.69123150702766e-07,0.366575490749289,0.21210498125334762,0.7164733059029713,0.3220166861214524,0.49482327135566406,0.3519991007509791
53,music/Black Metal/Uada - Black Autumn White Spring.mp3,7.49575053459583e-07,0.30410015868319357,0.3754686663095876,0.8940431179869679,0.03666028674419206,0.5083256427565147,0.35309977034258494
54,music/Klassik Solo/Mozart_ Piano Sonata No11 In A K 331 -_Alla Turca_ - 3 Alla Turca (Allegretto).mp3,0.00023011658422396808,0.4144255562400149,0.209962506695233,0.8730280258830193,0.07318023588432317,0.5504522059169379,0.35354644120062534
55,music/Old Pop/Earth Wind And Fire - September.mp3,3.1001584783959927e-07,0.33607215890523867,0.2244242099625067,0.7971593360935942,0.05762586803430663,0.7068831122069484,0.3536941658697404
56,music/Small Cover Song Library/Alan Walker - Faded (Piano Version).mp3,4.890770717123504e-06,0.3469825042482292,0.24692019282271024,0.8908169955505979,0.08850720479839644,0.551977778477003,0.354201594444609
57,music/Small Cover Song Library/Sia - Chandelier.mp3,5.124946432869055e-07,0.25721770047878023,0.2329941081949652,0.8081956271607345,0.2136379388604508,0.6132164603537654,0.3542103912572232
58,music/Hip Hop German/Prinz Pi - Kompass ohne Norden.mp3,3.3833361250104446e-07,0.47104602100050713,0.21317621853240493,0.7135588134553204,0.08446434528759396,0.6475526449042536,0.3549663969189487
59,music/Jazz/Buddy Rich - Caravan (Remastered 2015).mp3,1.0795757814092325e-06,0.2779698440851841,0.64542046063203,0.7793820987777468,0.18102590132541993,0.24801339830938143,0.3553021304509239
60,music/Other Metal/Trivium - The Crusade.mp3,1.069922479501322e-06,0.26423300488265655,0.5249062667380825,0.7831033795432993,0.0684141557870236,0.4944402725205229,0.3558496915656774
61,music/Rock/Pvris - My House.mp3,2.390059095170274e-07,0.19975331616975095,0.2619175147295126,0.8941844689254104,0.19854328649031236,0.5829365536332988,0.3562225631590325
62,music/Hip Hop English/Kid Cudi - Mr Rager.mp3,5.35705068367689e-07,0.38496941580404126,0.2185324049276915,0.7284364019445992,0.08895451916372164,0.7269960169029417,0.35798154907467733
63,music/Jazz/Jukka Perko Avara - Tears In Heaven.mp3,1.1354864359751338e-06,0.29423682510014937,0.20353508302088913,0.7987184376540408,0.1856255477122501,0.6792920149592396,0.3602348406555009
64,music/Melodic Death Metal/Insomnium - Weather the Storm.mp3,1.4808055284389441e-06,0.296713588961844,0.22388859132297803,0.7700593640035482,0.03746981244374256,0.8339744976688226,0.3603512225344106
65,music/Other Metal/Judas Priest - Painkiller.mp3,9.10183050995669e-07,0.22391783110093585,0.2806641671130155,1.0,0.03845716321947446,0.6208076678916444,0.36064128991802025
66,music/Melodic Death Metal/In Flames - The New Word.mp3,1.3840373797151094e-06,0.24073103225636075,0.2351365827530798,0.9046843297495489,0.038181090892432636,0.7497458946917017,0.3614133857300839
67,music/Other Metal/Gojira - Global warming.mp3,8.201968201628156e-07,0.23206761344824348,0.29137653990358864,0.7355465801552293,0.25811827577211255,0.6678361101046232,0.3641576565967695
68,music/Hip Hop English/Coolio - Gangsta's Paradise.mp3,7.058159044855148e-07,0.37645901229098616,0.2158543117300482,0.7624156773868047,0.023311136052247466,0.8122442849417911,0.3650475213696303
69,music/Sountrack/Flesh And Bone - Dakini_ Movement IV.mp3,3.2561937419415883e-07,0.31059630244625064,0.2351365827530798,0.7575138370103652,0.10472885052639824,0.7869012257454886,0.3658128540168261
70,music/Hip Hop German/Zugezogen Maskulin - Was für eine Zeit.mp3,5.25241629604794e-07,0.4437094590309744,0.21531869309051954,0.7757078948321052,0.15364903123559687,0.60716360606038,0.3659248682485343
71,music/Rock/Blink-182 - Adam's Song.mp3,4.011731736113698e-07,0.2653661579211262,0.24424209962506696,0.9014553079841383,0.12997762466507812,0.6565936491676174,0.36627254008936677
72,music/Rock/Wallows - Scrawny [Explicit].mp3,3.816592363523274e-07,0.39315557689775343,0.2351365827530798,0.7371295913714884,0.09558077081516368,0.741136384500079,0.3670232146661334
73,music/Jazz/Eric Bibb Celtic Roots Ensemble - St James Infirmary.mp3,3.166757174531078e-07,0.25607415030476405,0.24049276914836637,0.8477792076721037,0.20627084628667705,0.6578870933577097,0.36808406390755644
74,music/New Pop/Camila Cabello - Havana.mp3,4.265562744387987e-07,0.4537715957263147,0.20407070166041777,0.6874649261604797,0.1889305474639655,0.6819644755361806,0.3693671121839388
75,music/New Pop/Anna Burch - 2 Cool 2 Care.mp3,3.1396829611356024e-07,0.27172765541045374,0.2437064809855383,0.7968406889696061,0.18032579131087956,0.7264174476454184,0.3698363963816988
76,music/Jazz/Whiplash Soundtrack - Too Hip To Retire.mp3,8.26776429915124e-07,0.28709159018596636,0.21531869309051954,0.8514159662946146,0.3339312678388962,0.5414733209700215,0.37153861085940804
77,music/Other Metal/Eluveitie - Neverland.mp3,7.107289186147934e-07,0.2593962709000389,0.2051419389394751,0.775533920366172,0.04113470241871128,0.950538037619977,0.3719575968288822
78,music/Melodic Death Metal/Amon Amarth - The Last Stand Of Frej.mp3,1.2444870153953278e-06,0.28777153590348725,0.3513658275307981,0.7909100745967842,0.07961255019019996,0.7243370506527069,0.37233304722683197
79,music/Old Pop/Corey Hart - Sunglasses At Night.mp3,1.9041246240893708e-07,0.2834319556657158,0.24906266738082486,0.8234146513529357,0.10201823877421562,0.7792657723863906,0.37286557932875747
80,music/Small Cover Song Library/The Jackson 5 - I Want You Back.mp3,4.125419927706292e-07,0.23618932541588092,0.2388859132297804,0.7868124547930806,0.21561987913087813,0.7630180840197004,0.3734210115218855
81,music/Old Pop/The Jackson 5 - I Want You Back.mp3,4.125419927706292e-07,0.23618932541588092,0.2388859132297804,0.7868124547930806,0.21561987913087813,0.7630180840197004,0.3734210115218855
82,music/Rock/Radiohead - Creep.mp3,6.794170584497041e-07,0.28486505371389276,0.22763792179967862,0.7473294012181653,0.3931756015305519,0.5931355398071284,0.37435736624774596
83,music/Hip Hop English/Bliss n Eso - Tear The Roof Off (feat Watsky).mp3,4.91908402212203e-07,0.48690782811338745,0.24906266738082486,0.860391514762774,0.05068644124992744,0.6108197900788802,0.37631145558236595
84,music/Other Metal/Behemoth - Chant For Ezkaton 2000 EV.mp3,1.355895953064635e-06,0.28206119551878517,0.22228173540439208,0.85889414709632,0.29093434376991084,0.6155358626329442,0.37828477338638417
85,music/New Pop/Aurora - Running With The Wolves.mp3,3.849646824358741e-07,0.22742177806018463,0.2544188537761114,0.9218551349922091,0.3204551860350774,0.554686180674113,0.3798062530837297
86,music/Rock/Sum 41 - Pieces.mp3,1.9364725757105428e-07,0.20806788076466148,0.21746116764863418,0.7587603392886059,0.2877534862999375,0.8069482158456482,0.3798318805824575
87,music/Hip Hop English/Ice Cube - It Was A Good Day.mp3,2.542840716095418e-07,0.5200390303528092,0.2147830744509909,0.7596221377757041,0.07299698614012622,0.7169867298218457,0.3807380354709246
88,music/Black Metal/Mgla - Exercises In Futility VI.wav,5.789787203965527e-07,0.3165433292427454,0.5356186395286556,0.7612324003788734,0.17145797591429915,0.5132424109820464,0.3830158891708901
89,music/Other Metal/Rings Of Saturn - The Macrocosm.mp3,9.57431969233134e-07,0.2749782760498322,0.37439742903053025,0.7950125990236578,0.2735455944876631,0.5867987207637789,0.3841222627979053
90,music/Hip Hop English/Logic - Ballin.mp3,7.00044529157164e-07,0.5653907068381444,0.22763792179967862,0.7712590255995221,0.10834011453262005,0.6339502987079506,0.3844297945870741
91,music/Hip Hop German/Romano - Köpenick.mp3,5.361469739735488e-07,0.40462444827813554,0.2137118371719336,0.8651095288787356,0.0228999125583731,0.8099755512643309,0.38605363571641377
92,music/New Pop/Sigrid - Strangers.mp3,5.467005640814286e-07,0.3256587652029476,0.2062131762185324,0.842588548335064,0.27800454046024264,0.6687791559363522,0.3868741221422838
93,music/Electronic/Alan Walker - Faded.mp3,4.400247033982321e-07,0.28774187150595615,0.23727905731119442,0.7347894166813096,0.3353624360142704,0.7365247632248456,0.3886163307937133
94,music/Small Cover Song Library/Alan Walker - Faded.mp3,4.400247033982321e-07,0.28774187150595615,0.23727905731119442,0.7347894166813096,0.3353624360142704,0.7365247632248456,0.3886163307937133
95,music/Melodic Death Metal/Mors Principium Est - Masquerade.mp3,8.541639326691991e-07,0.22268901543303193,0.26459560792715586,0.87499967355012,0.043775086357567536,0.9271375127036435,0.38886629168924186
96,music/Small Cover Song Library/Game of Thrones Theme.mp3,8.05670182766375e-07,0.33205551863786475,0.19871451526513123,0.7916363236176396,0.26991939843797536,0.7473955462882979,0.3899536846528486
97,music/Sountrack/Game Of Thrones - Main Titles.mp3,8.05670182766375e-07,0.33205551863786475,0.19871451526513123,0.7916363236176396,0.26991939843797536,0.7473955462882979,0.3899536846528486
98,music/Small Cover Song Library/Toto - Africa by Leo (feat Hannah Boulton & Rabea Massaad).mp3,5.979418124250614e-07,0.3024112416973371,0.2447777182645956,0.8458237565749439,0.06637753608693736,0.8814978832396894,0.39014812230088597
99,music/Old Pop/Marvin Gaye - Ain't No Mountain High Enough.mp3,4.0900656119548975e-07,0.34642175506522394,0.22710230316014998,0.8607762101682626,0.17846561538552996,0.7297238820712624,0.39041502914283166
100,music/Jazz/Raphael Wressnig - September Nights.mp3,2.2090713259186595e-07,0.36992058384923787,0.25281199785752545,0.9307564687869037,0.07961153607015192,0.7108823635313226,0.3906638618337124
101,music/Klassik Orchester/Offenbach_ Orpheus In The Underworld (Orphée aux enfers) - Can-Can (Live At Grosser Saal Musikverei.mp3,4.624000457198413e-07,0.3472360326722462,0.2147830744509909,0.7857779983648304,0.4218711773793879,0.5787847126146328,0.39140890964702235
102,music/New Pop/Dua Lipa - New Love.mp3,3.545998784576125e-07,0.3398369774058343,0.306373861810391,0.9119279381857952,0.035747296758102995,0.7682453190743281,0.393688624639055
103,music/Hip Hop German/Yung Larry - Lauch.mp3,4.4396069222524044e-07,0.46245470846072634,0.20782003213711836,0.7109521102175533,0.16588442458478778,0.8203079885440951,0.39456995131749556
