,id,key,scale,bpm,scaled_rp,scaled_rh,scaled_bh,scaled_notes,scaled_chroma,scaled_skl,scaled_js,scaled_mfcc,aggregated
0,music/Metal/OmniumGatherum-NewWorldShadowsmp3, C#, minor, 122.389251709,0.0,0.0,0.0,0.0,0.0,0.15445890040500784,0.0,0.0,0.01930736255062598
1,music/Jazz/EricBibbCelticRootsEnsemble-StJamesInfirmarymp3, A, minor, 104.842964172,0.2698502938552735,0.24159659277313184,0.7847465076907352,0.39705882352941174,0.9308019574077775,0.07324833730363628,0.06889394676274714,0.48182952654055783,0.4060032482329088
2,music/Metal/Gojira-Globalwarmingmp3, C#, minor, 94.3844528198,0.27651026044382343,0.2938390647330996,0.7846679510967348,0.5147058823529411,0.8888081918923054,0.134340093040486,0.19078133299774205,0.21529073409949134,0.41236793883207795
3,music/Metal/Amorphis-HouseOfSleepmp3, C, minor, 125.022087097,0.19730479428204345,0.1692040400209161,0.5243818912767813,0.43079584775086505,0.9386920047302657,0.012644831086301123,0.3108137058808436,0.7728760742142271,0.4195891486552804
4,music/Pop/DavidBowie-LifeOnMarsmp3, A#, major, 125.222671509,0.2702282027277252,0.3494967453702365,0.3656399650869501,0.4593425605536332,0.9495856811968925,0.12097943812128928,0.40463338127812165,0.5243391449642648,0.4305306399123891
5,music/Jazz/LouTavano-TheCallmp3, E, minor, 184.570266724,0.20947489040811268,0.26309821930240246,0.6520974499012017,0.40570934256055363,0.9494952456018745,0.20951703934822102,0.20434846859981265,0.5613235271414246,0.4318830228579504
6,music/Rock/BillyTalent-CurefortheEnemymp3, D#, minor, 117.713493347,0.3196185299751837,0.3429315110507203,0.5732684185084692,0.4532871972318339,0.9596931202628451,0.044213724755033434,0.30536537348216813,0.5714598448533609,0.4462297150149518
7,music/Rock/Pvris-MyHousemp3, C, major, 129.15222168,0.2523922669533056,0.2746200116836086,0.6506476120803973,0.5198961937716263,0.9523720850393244,0.13301118352034091,0.4225022846853925,0.4099499404656053,0.4519239472749501
8,music/Metal/DarkTranquillity-PunishMyHeavenmp3, C#, minor, 133.242721558,0.21050080475108007,0.22999716237262102,0.6423778567707973,0.4455017301038062,0.9587234842466211,0.027286155657884496,0.18931146494164933,0.9356885781101401,0.45492340461932496
9,music/WorldMusic/TheHU-WolfTotemmp3, D#, major, 86.0263519287,0.34202118370315726,0.34348363854849234,0.8821596412820257,0.44809688581314877,0.9806119790037904,0.05260814431472902,0.19469623605407607,0.47381575065691955,0.4646866824220424
10,music/Metal/SystemOfADown-Toxicitymp3, C, minor, 115.074310303,0.29687307800599744,0.3995842860177561,0.5016474567525865,0.4204152249134948,0.9700788588825185,0.018138000978609233,0.3820391123780903,0.7442491157044647,0.4666281417041897
11,music/Pop/ElectricLightOrchestra-MrBlueSkymp3, A#, major, 178.205444336,0.2642975643817721,0.2865419747309753,0.7435946805580911,0.551038062283737,0.9549320907506362,0.18073153903928818,0.18025248860148346,0.6237740833631388,0.4731453104636402
12,music/Rock/twentyonepilots-CarRadiomp3, F, major, 129.759735107,0.3104396525309371,0.32743568515974303,0.8211738921623283,0.5060553633217993,0.9582396496258087,0.18886950872241023,0.2609862971180424,0.43079440709356204,0.4754993069668289
13,music/Rock/Sum41-Piecesmp3, F, major, 99.7237548828,0.2925464512688038,0.29301546931151556,0.8716220106649504,0.5017301038062284,0.9614465644743306,0.03824235874055684,0.48312733835803967,0.379289129677752,0.47762742828777216
14,music/WorldMusic/JohnButler-Oceanmp3, E, major, 97.3883056641,0.19920731850043216,0.18752345049204397,0.6498511664984693,0.6349480968858131,0.9555710111181479,0.2897394250171167,0.29574725192860396,0.6298647235666868,0.4803065555009142
15,music/WorldMusic/ANNARF-TumHiHo-(annaRFFtNaadistan)mp3, A#, major, 93.9716186523,0.260287752092165,0.2876768489200675,0.9343091684025739,0.5380622837370242,0.9678411966945666,0.2084926376362702,0.3603720491777302,0.32529637844974413,0.48529228938876773
16,music/WorldMusic/Wardruna-Wunjomp3, B, minor, 139.853485107,0.2692048410095255,0.23432511369364184,0.854761411126381,0.4472318339100346,0.942887352112149,0.15016058293580492,0.3894711015195617,0.611590477519912,0.4874540892283763
17,music/Soundtrack/FleshAndBone-Dakini_MovementIVmp3, D#, major, 124.987091064,0.22663235778436408,0.20860281104229855,0.5743152074407377,0.5103806228373703,0.9269238356232988,0.3302280219343874,0.4537445337344174,0.6806035436933623,0.48892886676127967
18,music/Rock/Blink-182-Adam'sSongmp3, F, major, 136.178466797,0.2778577332634267,0.2721615202329431,0.7967209205583052,0.4731833910034602,0.9513386986013939,0.08992966108560548,0.4333753589486971,0.6309674324607759,0.490691839519326
19,music/Pop/AliottaHaynesJeremiah-LakeShoreDrivemp3, E, major, 94.884765625,0.282322779690855,0.2719150936637006,0.7978316483092701,0.5475778546712803,0.9868577293844477,0.01995183769701945,0.3705171376645489,0.6867198928852442,0.49546174674579585
20,music/Metal/InFlames-TheNewWordmp3, G, minor, 166.092803955,0.2309734092596319,0.19667582008373985,0.8668114235570693,0.4411764705882353,0.9813863141967798,0.10703204464608991,0.33504383734283427,0.813205402479057,0.49653809026917967
21,music/Metal/Uada-BlackAutumnWhiteSpringmp3, D, minor, 102.767547607,0.19838156846943944,0.19384249392565478,0.689153789262117,0.5570934256055363,0.954691516082308,0.12333293816211935,0.338897535235385,0.9250561673569875,0.49755617926244344
22,music/WorldMusic/annaRF-Whymp3, G, minor, 112.351074219,0.2610390184589448,0.3834630351111608,0.760783064180291,0.43944636678200694,0.8294530403865561,0.2122683787416139,0.43421921181711837,0.6604383304996387,0.49763880574716635
23,music/Pop/Sigrid-Strangersmp3, B, minor, 116.273414612,0.4450370761523102,0.5151671261967999,0.7551589030285799,0.45501730103806226,0.953837172192908,0.13728627609356808,0.276691624971695,0.44832984270297843,0.49831566529711274
24,music/Reggae/DamianMarley-Move!mp3, G#, minor, 122.568321228,0.7406591031271001,0.7371868396938505,0.06345871962571353,0.43166089965397925,0.9835552471170598,0.12318556664337502,0.3579386122292643,0.5634788188618967,0.50014047586903
25,music/Electronic/MartinGarrix-Animals(OriginalMix)mp3, F, minor, 128.125137329,0.38949005877876075,0.39809378531322004,0.8201650424942075,0.41695501730103807,0.956249858084297,0.2297793994307379,0.28323674558392337,0.5103054931904447,0.5005344250220787
26,music/Jazz/RaphaelWressnig-SeptemberNightsmp3, C, major, 120.094520569,0.48857151361305157,0.47444088841933785,0.4370113645949894,0.49048442906574397,0.9679657794287562,0.07448711994980799,0.37425544512660675,0.7083309459932315,0.5019434357739406
27,music/Electronic/Dynatron-PulsePowermp3, D, minor, 116.004959106,0.33775134082636266,0.2820548782365607,0.846517822750436,0.43944636678200694,0.9022262639687847,0.13447113197734306,0.38686210486157824,0.6879171695153151,0.5021558848647985
28,music/Rock/TheOffspring-You'reGonnaGoFarKidmp3, C, major, 126.112625122,0.4726706359821262,0.48742594043936405,0.5149140921156407,0.48961937716262977,0.9106589300489666,0.009864833527892315,0.35562890177067163,0.8097966360886888,0.5063224183919974
29,music/Pop/AnnaBurch-2Cool2Caremp3, A, major, 117.597358704,0.2784010329557343,0.3313745822120044,0.7080253371796308,0.5216262975778547,0.9630117317332616,0.13751185905727698,0.5923296356337056,0.5203242471868844,0.506575590442044
30,music/Jazz/BuddyRich-Caravan(Remastered2015)mp3, F, minor, 162.848068237,0.20046849574593043,0.17117963595409014,0.6435689264928989,1.0,0.8856525033557218,0.31659702777229687,0.27907723826376785,0.5941187653200217,0.5113328241130909
31,music/Electronic/TheXX-Intromp3, F, major, 100.450759888,0.3220260404329984,0.3007804103781115,0.8383581470999003,0.5380622837370242,0.9697441380431161,0.5108022265562718,0.22259203242454098,0.40902855099426283,0.5139242287082783
32,music/Metal/JudasPriest-Painkillermp3, A, major, 102.933151245,0.2590373753391981,0.2588640110287232,0.7567617253527571,0.49567474048442905,0.9703190938251107,0.04676783540361248,0.39422812146422914,0.9443063860287281,0.5157449111158484
33,music/Reggae/DamianMarley-Confrontationmp3, A, minor, 111.168869019,0.422325651152905,0.4591066234559599,0.7809551477555801,0.5363321799307958,0.9903336593247035,0.07460458397111439,0.2940609501668392,0.5797267702980052,0.5171806957569879
34,music/Rock/RiseAgainst-PrayeroftheRefugeemp3, D#, minor, 97.9537963867,0.32659059106363636,0.3227598455928473,0.7094678103197477,0.46539792387543255,0.941473982143713,0.11410794582995747,0.37070092022958,0.915982573956782,0.5208101991264621
35,music/Metal/Metallica-MothIntoFlamemp3, A, minor, 90.3373794556,0.29031593884912843,0.31312976551707666,0.7309919823176249,0.42474048442906576,0.9738191136038256,0.10116602563636234,0.36602854142104035,0.9674386619388827,0.5209538142141259
36,music/Electronic/AlanWalker-Fadedmp3, F#, major, 90.0402908325,0.37196768646755357,0.4939471019748378,0.8253775068368786,0.5294117647058824,0.9497941287961735,0.12754680438001265,0.4648238947047523,0.4052838882739043,0.5210190970174995
37,music/WorldMusic/TheHU-YuveYuveYump3, D#, minor, 132.009902954,0.38924503088242507,0.38266269377883977,0.8998228236364294,0.4013840830449827,0.9451990395933682,0.03486608638428884,0.3676738211127543,0.7801819485824109,0.5251294408769374
38,music/Soundtrack/GameOfThrones-MainTitlesmp3, C, minor, 172.265808105,0.23845741610220747,0.2042100860841245,0.8558336974758785,0.4532871972318339,0.940297609662775,0.3317987082995911,0.6517258932648282,0.5625494195549929,0.529770003459529
39,music/HipHop/KidCudi-MrRagermp3, B, minor, 102.060325623,0.4008444949660795,0.37573505704793736,0.824234307539246,0.4290657439446367,0.9128434071345124,0.2178566343300525,0.47213794586487223,0.6554237212701248,0.5360176640121826
40,music/Rock/Wallows-Scrawny[Explicit]mp3, A, major, 137.751556396,0.4831747832267701,0.48553548511172645,0.86271805592069,0.5017301038062284,0.9759171130608385,0.0,0.3813127316674916,0.6247510895152738,0.5393924202886273
41,music/Electronic/CaravanPalace-LoneDiggermp3, A#, minor, 123.504524231,0.6127223203725175,0.7136183488591041,0.29839694334507366,0.4420415224913495,0.9727560983668371,0.42217846141835325,0.5377573742055919,0.44061553131661607,0.5550108250469303
42,music/Pop/FoolsGarden-LemonTreemp3, G#, major, 143.298110962,0.3933677606959553,0.49270497222707554,0.9500433623471997,0.5207612456747405,0.9594078813114171,0.22679568447761483,0.43751948011712294,0.4857158147808209,0.5582895252039932
43,music/Electronic/Fytch-InTheseShadows(featCarmenForbes)mp3, A, minor, 140.014526367,0.33417313885479233,0.41389128587571755,0.965944823812289,0.4835640138408305,0.895720622599378,0.5403417365843096,0.48615142079609713,0.3537750904061742,0.5591952665961986
44,music/Rock/RedHotChiliPeppers-Snow(HeyOh)mp3, B, major, 106.173690796,0.41883260089056745,0.5299961253659377,0.7431489499973889,0.486159169550173,0.9422330156168994,0.15929725469483855,0.42470159004894326,0.7934913884901376,0.5622325118318607
45,music/Pop/Halsey-HeavenInHidingmp3, C#, minor, 117.763298035,0.45981523235002053,0.6057046051895585,0.7042138917516916,0.46280276816608995,0.9478959750540786,0.14904382157889082,0.653968821130838,0.5157450435751203,0.5623987698495361
46,music/Pop/DuaLipa-NewLovemp3, G#, major, 178.20539856,0.4164063551302123,0.45339715533354535,0.8576395506562823,0.5458477508650519,0.9325771063199998,0.10063809053651004,0.47069118421918504,0.8045947000597572,0.5727239866400679
47,music/HipHop/Romano-Köpenickmp3, E, minor, 94.9803924561,0.5418690665320935,0.6126176688341154,0.8753627105238609,0.4515570934256055,0.966839405955267,0.031487148747197054,0.3589926067619,0.8489750026597176,0.5859625879299697
48,music/Reggae/BobMarley-NoWomanNoCrymp3, C, major, 155.295715332,0.3147471827451042,0.36553892451722625,0.8332876202395708,0.7889273356401384,0.9338888601047481,0.2025345116473485,0.2921667275617264,1.0,0.5913863953069829
49,music/Reggae/DamianMarley-Pimpa'sParadisemp3, C, major, 94.9815063477,0.5670775846698412,0.6522648697331059,0.7670120776299832,0.4991349480968858,0.9770278480008263,0.24941110383017262,0.5243665704106687,0.5719747351699671,0.6010337171926814
50,music/Electronic/MiikeSnow-GenghisKhanmp3, A#, major, 93.9685592651,0.6548018098783881,0.6881892951999788,0.9934843777268846,0.5285467128027682,0.9737357361307019,0.051766298728888396,0.3669059717558389,0.5618407428941616,0.6024088681397012
51,music/Electronic/Kadebostany-EarlyMorningDreams(KledMoneRemix)mp3, D, minor, 104.842132568,0.6589945683034707,0.6909063312714707,0.7633933971397365,0.4472318339100346,0.9269786975191356,0.25017614839537167,0.5666137281961454,0.5268780367531305,0.603896592686062
52,music/Pop/CamilaCabello-Havanamp3, G, minor, 104.904518127,0.5945015402923151,0.6506199178816404,0.8008146787459333,0.45761245674740486,0.9588304622880939,0.28963650508461125,0.6469825514090518,0.445660338918105,0.6055823064208945
53,music/Reggae/DamianMarley-RoadToZionmp3, F, minor, 93.5995407104,0.673788618202565,0.69533238578157,0.719102877001352,0.4126297577854671,0.9550503452064696,0.3954182415044444,0.4512236567681741,0.5835668404951706,0.6107640903431515
54,music/HipHop/PrinzPi-KompassohneNordenmp3, C, major, 84.9720001221,0.6424697424863972,0.7394519136858486,0.7515052960981029,0.47231833910034604,0.9675928222487856,0.14204392153793122,0.5607064817235322,0.6836289360994051,0.6199646816225436
55,music/HipHop/KontraK-ErfolgistkeinGlückmp3, C#, major, 79.8573379517,0.7236868455347031,0.753210321296095,0.8599633305853404,0.5354671280276817,0.984381175433878,0.11436244002874552,0.3536692116285015,0.6711502582493716,0.6244863388480396
