,original vs detected,count
198,"(Classical, Classical)",20
233,"(Country, Country)",17
246,"(Electronic&Dance, Electronic&Dance)",16
250,"(Comedy&SpokenWord, Comedy&SpokenWord)",14
150,"(Rock&Pop, Rock&Pop)",11
145,"(Comedy&SpokenWord, Country)",10
157,"(EasyListening&Vocals, Country)",10
33,"(R&B&Soul, Religious)",9
86,"(Reggae, R&B&Soul)",9
123,"(NewAge, Jazz)",9
130,"(Childrens's, Country)",9
254,"(Folk, Folk)",9
41,"(World, Folk)",8
42,"(Jazz, Jazz)",8
104,"(Alternative&Punk, Religious)",8
149,"(EasyListening&Vocals, Classical)",8
190,"(Childrens's, Folk)",8
194,"(Folk, Religious)",8
199,"(Religious, Country)",8
204,"(Jazz, Religious)",8
52,"(Latin, Alternative&Punk)",7
61,"(Classical, Comedy&SpokenWord)",7
84,"(R&B&Soul, Hip-Hop)",7
213,"(Hip-Hop, Blues)",7
237,"(World, Religious)",7
242,"(Soundtracks&More, Soundtracks&More)",7
257,"(Alternative&Punk, Country)",7
264,"(Folk, World)",7
2,"(Blues, Blues)",6
16,"(Blues, Jazz)",6
25,"(R&B&Soul, R&B&Soul)",6
27,"(Latin, Country)",6
39,"(Country, Religious)",6
48,"(Alternative&Punk, Alternative&Punk)",6
71,"(Soundtracks&More, Country)",6
134,"(Country, Jazz)",6
143,"(Alternative&Punk, Rock&Pop)",6
179,"(Comedy&SpokenWord, R&B&Soul)",6
186,"(Blues, Religious)",6
201,"(Soundtracks&More, EasyListening&Vocals)",6
203,"(Hip-Hop, R&B&Soul)",6
220,"(Childrens's, Blues)",6
225,"(Folk, Country)",6
229,"(Reggae, Hip-Hop)",6
231,"(Reggae, Reggae)",6
244,"(Jazz, Country)",6
4,"(Soundtracks&More, NewAge)",5
10,"(Religious, Blues)",5
22,"(Childrens's, Religious)",5
47,"(Rock&Pop, Jazz)",5
55,"(Latin, Folk)",5
56,"(World, NewAge)",5
62,"(Jazz, Folk)",5
66,"(Religious, Folk)",5
80,"(Classical, EasyListening&Vocals)",5
82,"(Alternative&Punk, Comedy&SpokenWord)",5
92,"(Religious, Religious)",5
95,"(Jazz, R&B&Soul)",5
108,"(Electronic&Dance, Reggae)",5
109,"(Hip-Hop, Jazz)",5
113,"(Rock&Pop, Country)",5
139,"(World, Rock&Pop)",5
147,"(EasyListening&Vocals, Comedy&SpokenWord)",5
154,"(EasyListening&Vocals, Rock&Pop)",5
156,"(Childrens's, EasyListening&Vocals)",5
195,"(Blues, Country)",5
196,"(Religious, Rock&Pop)",5
217,"(R&B&Soul, Jazz)",5
227,"(Latin, Jazz)",5
230,"(Reggae, Childrens's)",5
266,"(Hip-Hop, Hip-Hop)",5
1,"(Hip-Hop, Rock&Pop)",4
11,"(Hip-Hop, Country)",4
15,"(Rock&Pop, Folk)",4
18,"(World, Childrens's)",4
19,"(Hip-Hop, Comedy&SpokenWord)",4
30,"(Latin, Religious)",4
40,"(Blues, NewAge)",4
54,"(Latin, R&B&Soul)",4
67,"(Comedy&SpokenWord, Childrens's)",4
75,"(Electronic&Dance, Blues)",4
76,"(NewAge, Comedy&SpokenWord)",4
77,"(Blues, EasyListening&Vocals)",4
94,"(Reggae, Blues)",4
99,"(Country, Folk)",4
106,"(R&B&Soul, Reggae)",4
110,"(Comedy&SpokenWord, Blues)",4
114,"(Reggae, Jazz)",4
115,"(NewAge, Country)",4
128,"(R&B&Soul, Country)",4
148,"(Folk, Soundtracks&More)",4
174,"(Religious, Comedy&SpokenWord)",4
181,"(NewAge, Religious)",4
185,"(Latin, Latin)",4
187,"(Blues, Folk)",4
191,"(Religious, Alternative&Punk)",4
206,"(Soundtracks&More, Classical)",4
214,"(Religious, Classical)",4
215,"(Childrens's, Alternative&Punk)",4
226,"(Folk, Comedy&SpokenWord)",4
234,"(EasyListening&Vocals, World)",4
235,"(Alternative&Punk, Jazz)",4
239,"(Rock&Pop, Blues)",4
247,"(Rock&Pop, Childrens's)",4
262,"(World, World)",4
270,"(Childrens's, R&B&Soul)",4
3,"(Country, Alternative&Punk)",3
13,"(World, Country)",3
26,"(Rock&Pop, Religious)",3
31,"(Blues, Comedy&SpokenWord)",3
32,"(Blues, Latin)",3
34,"(NewAge, EasyListening&Vocals)",3
38,"(World, Classical)",3
45,"(EasyListening&Vocals, Jazz)",3
57,"(Alternative&Punk, R&B&Soul)",3
58,"(Soundtracks&More, Comedy&SpokenWord)",3
60,"(Jazz, Rock&Pop)",3
63,"(Latin, Childrens's)",3
64,"(Hip-Hop, Soundtracks&More)",3
68,"(Comedy&SpokenWord, Folk)",3
74,"(Blues, Rock&Pop)",3
79,"(Folk, Alternative&Punk)",3
90,"(Folk, Jazz)",3
112,"(Alternative&Punk, NewAge)",3
117,"(R&B&Soul, Latin)",3
124,"(Electronic&Dance, Rock&Pop)",3
129,"(EasyListening&Vocals, Folk)",3
131,"(Latin, Rock&Pop)",3
136,"(NewAge, R&B&Soul)",3
138,"(NewAge, World)",3
140,"(EasyListening&Vocals, Soundtracks&More)",3
158,"(Electronic&Dance, Country)",3
164,"(Soundtracks&More, World)",3
170,"(NewAge, Blues)",3
171,"(Hip-Hop, Latin)",3
173,"(Religious, NewAge)",3
177,"(Hip-Hop, Alternative&Punk)",3
180,"(Rock&Pop, Alternative&Punk)",3
183,"(Hip-Hop, Reggae)",3
189,"(EasyListening&Vocals, EasyListening&Vocals)",3
200,"(Jazz, Blues)",3
202,"(Soundtracks&More, Religious)",3
211,"(Country, Blues)",3
222,"(Classical, Jazz)",3
223,"(Electronic&Dance, Jazz)",3
252,"(Classical, Rock&Pop)",3
255,"(Country, Soundtracks&More)",3
258,"(Religious, EasyListening&Vocals)",3
261,"(World, Alternative&Punk)",3
268,"(Electronic&Dance, EasyListening&Vocals)",3
272,"(Classical, Folk)",3
9,"(Alternative&Punk, Electronic&Dance)",2
12,"(Electronic&Dance, World)",2
14,"(Latin, EasyListening&Vocals)",2
17,"(Electronic&Dance, Alternative&Punk)",2
23,"(Reggae, Soundtracks&More)",2
28,"(Rock&Pop, R&B&Soul)",2
29,"(NewAge, Classical)",2
37,"(Soundtracks&More, Latin)",2
50,"(Jazz, Comedy&SpokenWord)",2
69,"(NewAge, Soundtracks&More)",2
72,"(NewAge, Alternative&Punk)",2
78,"(Blues, World)",2
81,"(NewAge, Childrens's)",2
85,"(Reggae, Religious)",2
87,"(Soundtracks&More, Blues)",2
89,"(Jazz, Alternative&Punk)",2
91,"(EasyListening&Vocals, Blues)",2
96,"(Rock&Pop, Soundtracks&More)",2
101,"(Alternative&Punk, Blues)",2
102,"(Electronic&Dance, Hip-Hop)",2
103,"(Classical, NewAge)",2
111,"(R&B&Soul, Comedy&SpokenWord)",2
118,"(Soundtracks&More, Alternative&Punk)",2
119,"(R&B&Soul, Rock&Pop)",2
122,"(Jazz, Childrens's)",2
127,"(Folk, Childrens's)",2
132,"(Classical, Religious)",2
133,"(Classical, World)",2
135,"(NewAge, NewAge)",2
144,"(R&B&Soul, Folk)",2
152,"(Blues, Alternative&Punk)",2
153,"(Childrens's, Childrens's)",2
163,"(World, Jazz)",2
166,"(Jazz, NewAge)",2
168,"(Reggae, Country)",2
172,"(Soundtracks&More, Jazz)",2
176,"(Reggae, Folk)",2
188,"(World, Latin)",2
207,"(Reggae, Alternative&Punk)",2
208,"(Comedy&SpokenWord, NewAge)",2
212,"(Latin, Soundtracks&More)",2
218,"(Soundtracks&More, Folk)",2
221,"(Electronic&Dance, R&B&Soul)",2
224,"(Country, Comedy&SpokenWord)",2
232,"(Rock&Pop, EasyListening&Vocals)",2
238,"(Rock&Pop, Latin)",2
241,"(NewAge, Reggae)",2
243,"(World, Soundtracks&More)",2
248,"(Soundtracks&More, Rock&Pop)",2
251,"(Latin, Reggae)",2
259,"(NewAge, Latin)",2
260,"(Reggae, Comedy&SpokenWord)",2
263,"(Latin, Blues)",2
269,"(Reggae, Latin)",2
271,"(EasyListening&Vocals, Latin)",2
273,"(Jazz, Latin)",2
0,"(Rock&Pop, World)",1
5,"(Comedy&SpokenWord, Electronic&Dance)",1
6,"(Comedy&SpokenWord, Classical)",1
7,"(Comedy&SpokenWord, EasyListening&Vocals)",1
8,"(Hip-Hop, Childrens's)",1
20,"(EasyListening&Vocals, Reggae)",1
21,"(Country, World)",1
24,"(Childrens's, Rock&Pop)",1
35,"(Alternative&Punk, Folk)",1
36,"(Alternative&Punk, Classical)",1
43,"(Comedy&SpokenWord, World)",1
44,"(Reggae, Rock&Pop)",1
46,"(Childrens's, World)",1
49,"(Electronic&Dance, Religious)",1
51,"(Country, Latin)",1
53,"(R&B&Soul, NewAge)",1
59,"(R&B&Soul, Soundtracks&More)",1
65,"(EasyListening&Vocals, Religious)",1
70,"(Folk, Rock&Pop)",1
73,"(Comedy&SpokenWord, Reggae)",1
83,"(Childrens's, Comedy&SpokenWord)",1
88,"(World, Blues)",1
93,"(World, EasyListening&Vocals)",1
97,"(Alternative&Punk, World)",1
98,"(Religious, Soundtracks&More)",1
100,"(Electronic&Dance, Folk)",1
105,"(Childrens's, Hip-Hop)",1
107,"(R&B&Soul, Alternative&Punk)",1
116,"(R&B&Soul, EasyListening&Vocals)",1
120,"(Reggae, Electronic&Dance)",1
121,"(Blues, Childrens's)",1
125,"(Jazz, EasyListening&Vocals)",1
126,"(Folk, NewAge)",1
137,"(Childrens's, NewAge)",1
141,"(Classical, R&B&Soul)",1
142,"(Religious, Latin)",1
146,"(NewAge, Folk)",1
151,"(Country, Reggae)",1
155,"(Comedy&SpokenWord, Latin)",1
159,"(Folk, EasyListening&Vocals)",1
160,"(Electronic&Dance, NewAge)",1
161,"(Country, Rock&Pop)",1
162,"(Blues, Soundtracks&More)",1
165,"(Electronic&Dance, Comedy&SpokenWord)",1
167,"(Electronic&Dance, Latin)",1
169,"(Childrens's, Reggae)",1
175,"(Hip-Hop, World)",1
178,"(R&B&Soul, World)",1
182,"(Latin, Comedy&SpokenWord)",1
184,"(Classical, Soundtracks&More)",1
192,"(Soundtracks&More, Childrens's)",1
193,"(Rock&Pop, Electronic&Dance)",1
197,"(Rock&Pop, Comedy&SpokenWord)",1
205,"(NewAge, Electronic&Dance)",1
209,"(Jazz, Reggae)",1
210,"(R&B&Soul, Childrens's)",1
216,"(Alternative&Punk, Soundtracks&More)",1
219,"(Childrens's, Soundtracks&More)",1
228,"(NewAge, Rock&Pop)",1
236,"(Country, Hip-Hop)",1
240,"(Hip-Hop, Folk)",1
245,"(Religious, World)",1
249,"(Religious, Childrens's)",1
253,"(Classical, Latin)",1
256,"(Country, EasyListening&Vocals)",1
265,"(Folk, Blues)",1
267,"(Comedy&SpokenWord, Rock&Pop)",1
