,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_skl,aggregated
0,music/Alternative&Punk/CocoRosie-By_Your_Sidemp3,0.0, E, major,0.0, 128.346359253,0.0,0.0,0.0,0.0
1,music/Reggae/Wood_In_Di_Fire-Get_Downmp3,0.3776070040959513, B, major,0.2619207521826729, 128.622024536,0.11364424284023902,0.06984147759837951,2.971022178342303e-06,0.16460328954788422
2,music/Rock&Pop/The_Iguanas-Flame_Onmp3,0.3575203026293365, C, major,0.26662189388851576, 128.071426392,0.1051726486860527,0.1041648126128802,9.65601517412369e-06,0.16669786276639184
3,music/Alternative&Punk/Alkaline_Trio-Trouble_Breathingmp3,0.3672565647242653, E, major,0.2592343854936199, 128.264480591,0.11670365319354754,0.09842627676715442,9.020713996080978e-06,0.1683259801785167
4,music/Reggae/Stick__Figure-Let_The_Music_Playmp3,0.3965176275269377, D, minor,0.26595030221625254, 126.221389771,0.14507730414847925,0.05288820157365543,4.29940559299876e-06,0.1720875469741836
5,music/Country/Bobby_and_Blue_Ridge_Tradition-Running_Homemp3,0.3763071762446311, D, minor,0.23438549361987912, 129.287811279,0.19063313657981995,0.0916189138536017,5.027580740714848e-06,0.1785899495757345
6,music/World/murali_krishna-itaramulu_eruganayyamp3,0.38362672651338603, B, major,0.23371390194761585, 123.369285583,0.20848244918739103,0.07691102483005924,3.5980864906072407e-06,0.18054754011298857
7,music/World/The_Good_Folk-Ill_Tell_My_Mamp3,0.3217904994609582, F, major,0.2478173270651444, 126.168510437,0.150998019157658,0.18543505540108973,5.005019741368631e-06,0.18120918122091834
8,music/Country/Jim__Wilson-Simple_Thingsmp3,0.32196956568362556, A, major,0.22834116856950973, 128.737136841,0.2821987757797648,0.07880173149057218,5.277693555973812e-06,0.18226330384340567
9,music/Country/TROUBADOUR_TUNES-BETWEEN_AUSTIN_AND_SAN_ANTONIOmp3,0.3406837931305209, G, major,0.2384150436534587, 128.887207031,0.2159063287365514,0.12035581382618965,6.824608445950891e-06,0.1830735607910333
10,music/Latin/Gerardo_Rosales-Bembe_Coloramp3,0.28031401336210776, G, minor,0.2907991940899933, 125.807090759,0.2322024674569002,0.11886278163091885,5.6327064336253935e-06,0.18443681784927074
