,id,key,scale,bpm,scaled_rp,scaled_rh,scaled_bh,scaled_notes,scaled_chroma,scaled_skl,scaled_js,scaled_mfcc,aggregated
0,music/Blues/The_Milkshake_Duo-american_girlsmp3, G, major, 129.221725464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,music/Blues/Will_Tang-Will_Tang_Jam_with_Tommy_Emmanuel_2mp3, C, major, 129.62713623,0.19403334105727751,0.15702670154219228,0.14635543865079528,0.4020245842371656,0.9513529832799342,0.014159288259114859,0.1519385249089907,0.1074774455327458,0.26554603843352703
2,music/Folk/David_Rovics-Fallujamp3, C, major, 132.211807251,0.1929588407576266,0.13200949534294645,0.09299113318005038,0.2393347794649313,0.9396995288835571,0.039008962840203255,0.2756350273171066,0.24786395773686512,0.2699377156904108
3,music/Country/Terry-Every_Time_I_Hear_Amazing_Gracemp3, D, major, 138.272857666,0.18393059794320307,0.23462881354187407,0.3190531681006457,0.2668112798264642,0.9482380249091016,0.012198747520424567,0.17118761831872542,0.057162045274722545,0.27415128692939517
4,music/Blues/The_Milkshake_Duo-my_mama_told_memp3, B, minor, 136.212097168,0.19697735096268632,0.2812939762125871,0.2744807930431702,0.34128705712219815,0.9713488678013635,0.014788340498164597,0.08377800177915494,0.07653602375806262,0.28006130139717345
5,music/Alternative&Punk/The_Decemberists-The_Soldiering_Lifemp3, A, major, 135.941009521,0.17052658319237501,0.2424602778048363,0.23726941103626045,0.3138105567606652,0.9577141746219735,0.02872061414726131,0.23332885394073488,0.07042031801321291,0.281781348689665
6,music/Comedy&SpokenWord/Tom_Domer-Dr_Atkins_Low_Carb_Christmasmp3, C, major, 150.761657715,0.17095753750693066,0.15376034236484887,0.35360269457904564,0.30585683297180044,0.9720822238035203,0.05534716726233145,0.187220415384204,0.055981284045685926,0.2818510622397959
7,music/Alternative&Punk/The_Faint-Some_Incriminating_Photographsmp3, G, major, 128.870697021,0.1924065421074408,0.12805583359133296,0.15258983625428515,0.28199566160520606,0.9646134041618054,0.09290939637115307,0.38132823554513723,0.08199325701280581,0.28448652083114584
8,music/Country/Bobby_and_Blue_Ridge_Tradition-Running_Homemp3, D, minor, 129.287811279,0.21317885884660553,0.20675021885907283,0.1528841259302993,0.24511930585683298,0.9459692793046345,0.04879651784223079,0.2979040608821621,0.16708380653849647,0.2847107717575418
9,music/Jazz/Jackie_Richardson-If_I_could_only_sleepmp3, F, major, 128.631713867,0.2028480028914226,0.28466038975367686,0.11918192387306176,0.3745480838756327,0.9454369748131409,0.023232734022386077,0.19171569744218978,0.13658597052777094,0.2847762221499102
10,music/World/The_Forgotton_Celts-Holy_Groundmp3, C, major, 129.248855591,0.2117871418753707,0.1937307738931046,0.2525192556234378,0.27114967462039047,0.9676260560095751,0.06819644731531858,0.21579071126371124,0.10965086465675468,0.2863063656572079
11,music/EasyListening&Vocals/Kasey_Goveia-Autumn_Leavesmp3, E, major, 132.051635742,0.2650472032653377,0.23246690397729314,0.21200055331573017,0.3138105567606652,0.927662392072611,0.037105140453182583,0.1855302465847252,0.13598405194831573,0.28870088104723257
12,music/Country/Tres_Chicas-Sweetwatermp3, C, major, 125.95425415,0.23703540365815962,0.27790002364889493,0.25402665603868874,0.279826464208243,0.9429941648997459,0.02198404708382205,0.2066364231535435,0.0920557728853784,0.2890573694470595
13,music/Country/Okkervil_River-War_Criminalmp3, C, major, 123.341003418,0.18090245274067376,0.1865158300884673,0.23948590528489017,0.3333333333333333,0.9476945177718464,0.04438164515568196,0.28330106277464856,0.13454475064052454,0.29376993722375827
14,music/Folk/Boiling_Bayou_Cajun_Band-Valse_de_Balfamp3, G, major, 131.597839355,0.22668992790350317,0.21978272428967005,0.2181912998940911,0.26247288503253796,0.9604942831174678,0.05738290282316701,0.2704931101069726,0.14071685917664195,0.2945279990430064
15,music/EasyListening&Vocals/c_basinet-Justmp3, G#, minor, 126.494056702,0.2644962236948037,0.2911272105361604,0.065062892599315,0.40853217642805495,0.9604996664598986,0.04106279537776452,0.28617402278171117,0.05309543777431694,0.29625630320650315
16,music/R&B&Soul/Squeak-Something_Specialmp3, F, major, 129.415802002,0.26460207983685624,0.19430462899981982,0.32823056080903906,0.2942877801879971,0.9551220409053178,0.04993897954551893,0.1931874986748052,0.09496694676543668,0.2968300644655989
17,music/Latin/Nancy_Galvao-Ano_Novomp3, D, major, 122.738227844,0.2478679935435448,0.18933750320471587,0.36384122727069906,0.2856109906001446,0.9596249524610717,0.025160557704655372,0.23841527482523117,0.06570648130483972,0.29694562261436275
18,music/Folk/Virginia_La_Iacona-Si_Andas_por_mi_Tierramp3, E, minor, 120.854423523,0.1702634927558344,0.21205817726194817,0.310077719336637,0.29862617498192334,0.9278081105330546,0.06477721653833475,0.29665716984585966,0.0976768296265562,0.2972431113600185
19,music/Alternative&Punk/Bright_Eyes-Something_Vaguemp3, C, major, 139.83442688,0.20506772814471888,0.13569138213119752,0.2867557366747624,0.28994938539407084,0.9453738331587964,0.06050479308540165,0.21941112729015208,0.23722055910303272,0.29749681812276657
20,music/Folk/Steve_Massey-Highway_62mp3, D, major, 122.932319641,0.2400161059625478,0.21592586053930826,0.3393758884044332,0.28778018799710775,0.9480422765490726,0.04611460481936063,0.2401736181697223,0.06359546441162696,0.2976280008566474
