,id,key,scale,bpm,scaled_rp,scaled_rh,scaled_bh,scaled_notes,scaled_chroma,scaled_skl,scaled_js,scaled_mfcc,aggregated
0,music/Folk/One_violin-Nigunmp3, E, minor, 162.987548828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,music/Soundtracks&More/futurista-Lament_no1mp3, A, minor, 152.965286255,0.08895259012762359,0.07600338082141019,0.15196706332513923,0.23298429319371727,0.9297875862154367,0.17872290355037848,0.2667430708296759,0.07757853069297292,0.25034242734454426
2,music/Religious/Set_Free-Love_Brought_Me_Backmp3, F#, major, 76.0494003296,0.11564674568500154,0.06925745252881889,0.1731657800457252,0.1354712041884817,0.9761378161524044,0.13672770379298518,0.4118492648709772,0.061898347249565756,0.26001928931424495
3,music/Jazz/Pamela_Hart-May_I_Come_Inmp3, G, minor, 96.7146377563,0.1173916388229107,0.09059447684737207,0.1685408713909602,0.325261780104712,0.9125720951474035,0.10969090087765998,0.32388800336949486,0.04274249349430686,0.2613352825068525
4,music/EasyListening&Vocals/Fujiyama-Geisha-Oriental_Dreammp3, A, minor, 172.265731812,0.09928893091262565,0.07269022458288021,0.19806517547858676,0.3056282722513089,0.9070310914475677,0.10660645432940487,0.3652514331364658,0.08254384431447512,0.2671381783066644
5,music/Jazz/Ivan_Smirnov-Remembrancemp3, C, major, 128.922454834,0.10924635272502657,0.07855587018502234,0.19248865239920954,0.18782722513089006,0.9360048479156173,0.16887545094814596,0.41363352367261563,0.05056335790792169,0.26714941011055615
6,music/Soundtracks&More/Cordova_Music-Light_Fantastic_Love_Scenemp3, F#, major, 90.5941848755,0.1081106114992894,0.18916682022346987,0.2851511911207204,0.15772251308900523,0.9630962475060806,0.05061433120695186,0.3223875415365995,0.07033441693231594,0.2683229591393041
7,music/Folk/One_violin-My_iddishe_mamamp3, E, minor, 92.2058181763,0.08260949912838574,0.051421209331445075,0.12624749898185522,0.2218586387434555,0.891709680779898,0.1804264332751147,0.5323334920337541,0.06981685515978238,0.2695529134292113
8,music/World/Celtic_Shores-Rose_of_Sharonmp3, A#, major, 143.234909058,0.11282101512026922,0.07590799468451238,0.17131914089843187,0.33507853403141363,0.9130290986833762,0.08746143070045327,0.4266892000495259,0.05641850594128863,0.2723406150136589
9,music/Soundtracks&More/One_Christmas_Eve-What_Child_Is_Thismp3, G, minor, 71.6496582031,0.1638320519312068,0.07745268342233048,0.2764924087572549,0.14136125654450263,0.8908787923267698,0.19022662011764674,0.4113432938535862,0.054201125865303505,0.2757235291023251
10,music/Folk/Steve_Massey-Timberline_Shadowmp3, G, minor, 128.359115601,0.1105975711417056,0.11326861160786562,0.24260209316702988,0.2964659685863874,0.9071469663157323,0.10712527857130962,0.31129618437833184,0.1254665310322741,0.27674615060007957
11,music/Comedy&SpokenWord/soundofspirit-Sept_11_A_BIG_DISASTERmp3, A, minor, 162.621017456,0.1277365283494703,0.12067306982088788,0.1627148044651066,0.2231675392670157,0.9376326072701362,0.11591363485513768,0.383617240247953,0.1542233214937282,0.2782098432211794
12,music/World/Larri-Pish_Daramadmp3, C, minor, 164.383850098,0.10707977809761629,0.08946954991020739,0.19150991779310617,0.17801047120418848,0.9310751345109632,0.19162770439361812,0.4058684756184726,0.131790453384726,0.27830393561411226
13,music/R&B&Soul/Mary_Bourdon-Let_me_be_your_Womanmp3, D, major, 172.265594482,0.12275880021938948,0.06740806492890006,0.30064273214963455,0.2526178010471204,0.9486245149260446,0.10035501529450812,0.37920420886818995,0.06249494856998697,0.27926326075047175
14,music/Folk/Phil_Rose-Once_by_the_Seamp3, E, major, 117.037269592,0.09669920768495188,0.09262982218451134,0.37385450637863143,0.1662303664921466,0.9411867620355705,0.11058703825157128,0.37132562800820373,0.08321092357376828,0.27946553182616934
15,music/World/Jodee_James-Trafaeliais_y_Bydmp3, C, minor, 117.948242188,0.11157093330063056,0.10157168004659275,0.4142027582883797,0.2094240837696335,0.9001076433110645,0.09604103149214838,0.35534924993794265,0.05116455473855444,0.2799289918606183
16,music/Folk/Mon_Doh-Bonagiamp3, B, minor, 100.027587891,0.10331359191599399,0.11074041920678326,0.42767897763347096,0.20418848167539266,0.9389835156501702,0.07095373673380681,0.32279909112331046,0.06305738818280406,0.28021440026521655
17,music/NewAge/Jorge_Grundman-Nunca_mismp3, C, minor, 162.249542236,0.11646980422723514,0.19078661274146472,0.2833441970681894,0.17670157068062828,0.9136787710738805,0.10597413829143403,0.30989677356250256,0.14779979075137067,0.28058145729958817
