,id,key,scale,bpm,scaled_rp,scaled_rh,scaled_bh,scaled_notes,scaled_chroma,scaled_skl,scaled_js,scaled_mfcc,aggregated
0,music/R&B&Soul/Jennifer_Johns-Ghetto_Storiesmp3, A, major, 90.0262756348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,music/Latin/Alfred_Gomez_Jr-Rosamp3, G, minor, 89.9958648682,0.34742714009608405,0.24251141992197708,0.2046540055999813,0.17893401015228427,0.9125151878441261,0.018310515431212242,0.0849733072678139,0.03710482827407894,0.2533038018234447
2,music/R&B&Soul/KWESI-Free_Either_Waymp3, F, major, 89.9838104248,0.2941576951430549,0.18345509578141336,0.20693782104903857,0.1884517766497462,0.965985720703917,0.06069931896005197,0.11609233843984099,0.026735951642676458,0.25531446479621744
3,music/Jazz/Victor_and_Pablo_Escalona-A_Night_to_Remembermp3, C#, minor, 90.0481414795,0.3273059111024965,0.2238980787589925,0.14395460490224704,0.18591370558375633,0.9267331550163371,0.04071035290436269,0.16908970439212723,0.031270753499087554,0.25610953326992586
4,music/EasyListening&Vocals/Naveen_Singh-Mohabbatein_Lutaaungamp3, A, major, 90.0000305176,0.27221140025568236,0.15469884040056306,0.2301174597255962,0.1782994923857868,0.9447780217574833,0.05777035077034583,0.18427621658508644,0.031275691922958024,0.25667843422543773
5,music/Latin/Alfred_Gomez_Jr-Abuelamp3, D, major, 90.0431518555,0.3320475163676278,0.1960267046894591,0.16482944321785883,0.18401015228426396,0.9502385978628656,0.0731545764247728,0.17794125768323288,0.058355965539860014,0.2670755267587426
6,music/Alternative&Punk/Taking_Back_Sunday-Timberwolves_at_New_Jerseymp3, C, major, 89.9130630493,0.2986345306162919,0.1656255337114668,0.18287370521082313,0.1833756345177665,0.9728606226469815,0.11693662636362313,0.15693510738739994,0.11488532018922551,0.27401588508044733
7,music/Religious/Randy_Vild-Jamesmp3, E, major, 90.0314254761,0.3393090767961705,0.24548930667276828,0.15636943968220288,0.18464467005076143,0.900037386650167,0.0551176073960616,0.1642836540541171,0.14988834054830857,0.2743924352313197
8,music/Reggae/Adrian_Xavier-Unleash_da_Lionmp3, D, minor, 90.0264968872,0.35069312637485656,0.2652604759793302,0.16668783483337685,0.19860406091370558,0.9657526368370273,0.037201631785057136,0.13067504881430458,0.11533260029406518,0.2787759269789654
9,music/Religious/Superchick-Me_Against_The_Worldmp3, F, major, 90.020111084,0.3021547495875095,0.14656857649753197,0.17545185811807418,0.17449238578680204,0.95667540763059,0.07250051495617578,0.16508190908269268,0.24067414359333467,0.2791999431565888
