,id,scaled_rp,scaled_js,scaled_mfcc,scaled_skl,aggregated
0,music/Rock&Pop/Dead_To_Fall-Eternal_Gates_of_Hellmp3,0.0,0.0,0.0,0.0,0.0
1,music/Religious/SetApart-Draw_Memp3,0.15793816488464096,0.005171882707166526,0.0402026649282504,2.0557753974149414e-06,0.050828692073863826
2,music/Rock&Pop/Stormgarde-The_Nightstormmp3,0.13308130738238655,0.09807105773507267,0.02986567773147626,1.6517040262191213e-06,0.06525492363824043
3,music/Blues/Mick_Clarke-Talking_with_the_Bluesmp3,0.1481411533014882,0.09429230933000006,0.020358640620393817,4.1011497773007566e-07,0.06569812834171496
4,music/Alternative&Punk/Armor_For_Sleep-The_Truth_About_Heavenmp3,0.17572059555071454,0.0685740920438164,0.019996007183816524,3.959213744659655e-07,0.06607277267493047
5,music/Rock&Pop/Atreyu-Aint_Love_Grandmp3,0.13378423547654328,0.09443722195967652,0.037070219558677314,7.422397086898803e-07,0.06632310480865145
6,music/Rock&Pop/Ghoulunatics-Sabacthanymp3,0.19637278636659347,0.05599180246368121,0.01809416621489785,6.42958638140124e-08,0.06761470483525908
7,music/Rock&Pop/Depresion-Evil_Fantasymp3,0.17109439629546908,0.0806776854231958,0.021090694492061676,1.8076309576426941e-06,0.06821614596042105
8,music/Rock&Pop/Nightfist-Chapter_III_The_Herman_Spectre_Legacymp3,0.1204498449296728,0.09644493606492664,0.05626354541595332,1.0178064367958923e-06,0.06828983605424739
9,music/Reggae/Ismael_Wonder-Toubimp3,0.20303778148524035,0.04461795368169576,0.027961828036425846,8.838744277312756e-07,0.06890461176944743
10,music/Rock&Pop/MONOLITH-Root_Of_All_Hatredmp3,0.13746635472031887,0.07493806394949726,0.06446971095405137,8.944539621403923e-07,0.0692187560194574
11,music/NewAge/Ogrody_Alamut__The_Gardens_of_Alamut-DaglarDaglar_part2mp3,0.2103862771176554,0.02363402749843031,0.04320797685354942,2.6477084979641694e-06,0.06930773229453327
12,music/Rock&Pop/Across_Five_Aprils-Blue_Eyed_Suicidemp3,0.18507966952735208,0.06739276513827344,0.027090584338190195,1.127865583686085e-06,0.06989103671734985
13,music/Religious/Tom_Read-Then_sings_my_soulmp3,0.15156176385597675,0.09618657424724009,0.032001643983331454,4.450671961783503e-07,0.06993760678843611
14,music/Alternative&Punk/Moving_Units-Availablemp3,0.1693133069121088,0.08119676948542678,0.03007714748200906,1.4594242516756165e-06,0.07014717082594908
15,music/Rock&Pop/Empyrean_Eclipse-As_it_Fadesmp3,0.14891820311521412,0.1131654856702952,0.020036463491680315,2.3458796202237556e-06,0.07053062453920246
16,music/Childrens's/Mike_Burn_-_UK-Peace_Child_-_Christmas_songmp3,0.16523078085757675,0.04130259306712803,0.07802897866412419,2.943223079637777e-06,0.07114132395297715
17,music/Rock&Pop/Southern_Rock_Allstars-Tough_Situationmp3,0.1496635322506806,0.08992418804737398,0.04682310824372187,1.0793609998738146e-07,0.0716027341194691
18,music/Childrens's/diAblo-Suturamp3,0.18148549239293277,0.08869502880420868,0.01841967646031894,5.60401520598124e-07,0.07215018951474525
19,music/Rock&Pop/In_Flames-Take_This_Lifemp3,0.18824428245988756,0.08265874471808508,0.02141308497244849,1.2481429247634867e-06,0.07307934007333647
20,music/Rock&Pop/LOST-Ziua_ce_vinemp3,0.1753230083558034,0.08349730831014703,0.03564860502786003,1.316484373064766e-06,0.07361755954454588
21,music/Rock&Pop/SWiLL-KillKillKillmp3,0.19488778868807718,0.08825651613704469,0.011593577227412402,7.769340694650269e-07,0.07368466474665095
22,music/Religious/Randy_Vild-Invisiblemp3,0.1559935484626173,0.11088907996085853,0.028413249985878533,1.0166505337694991e-06,0.07382422376497202
23,music/Soundtracks&More/david_elias-Christmas_Bluemp3,0.15977669326048585,0.1195944896865463,0.017383964787731347,7.243978822651325e-07,0.07418896803316144
