,id,scaled_rp,scaled_js,scaled_mfcc,scaled_skl,aggregated
0,music/Country/Jim_Stringer-I_Want_To_Be_In_Your_Dreamsmp3,0.0,0.0,0.0,0.0,0.0
1,music/Country/Jim_Stringer-Bye_Bye_Bayoump3,0.25759209197448474,0.033033566094425613,0.019045692485809472,3.046641137359761e-07,0.07741791380470837
2,music/Religious/Chosen_Witness-Somebodys_Been_Praying_For_Memp3,0.19292134030224287,0.0784885158580391,0.05034026187513586,1.4776230678620246e-06,0.08043789891462143
3,music/Alternative&Punk/Cursive-The_Martyrmp3,0.20621651703729987,0.07332432799920938,0.04242780654878107,1.144164538536234e-06,0.08049244893745722
4,music/Country/Cletus_and_the_Burners-When_Im_Gonemp3,0.23234451511966125,0.0681605768760459,0.03482804148940995,9.949495535819498e-07,0.08383353210866767
5,music/Rock&Pop/Across_Five_Aprils-Blue_Eyed_Suicidemp3,0.23671513315001785,0.0823194188747674,0.02369746570567939,3.499232362100164e-06,0.08568387924070668
6,music/Country/Steel_Creek_Band-High_Mountain_Meadowmp3,0.24129744748724474,0.07412176144027918,0.03488987011411328,1.0150472860348997e-06,0.0875775235222308
7,music/Alternative&Punk/Hawthorne_Heights-Saying_Sorrymp3,0.18613558873524774,0.08869925910707793,0.07645647421204708,1.4822400745460377e-06,0.08782320107361183
8,music/Blues/Matt_Thorpe-Watch_Outmp3,0.2334418735123158,0.08325787716614155,0.03614775804894501,1.6670861796424315e-06,0.0882122939533955
9,music/Rock&Pop/Better_Than_Ezra-A_Lifetimemp3,0.2520994577430029,0.061152499446049446,0.04052224116783268,1.5881574073348752e-06,0.08844394662857309
10,music/Religious/Jacob_Swann-Live_2_diemp3,0.20636257374252695,0.08450436153125974,0.0647253947323152,1.2758051774955958e-06,0.08889840145281985
11,music/Religious/Set_Free-Count_It_All_Joymp3,0.2715814891168424,0.05251050080478834,0.032650702202457624,1.0691197363127043e-06,0.08918594031095617
12,music/Hip-Hop/Just_Jack-Snowflakesmp3,0.251536989075388,0.07312380127381155,0.03223460924178868,1.2073978649443991e-06,0.08922415174721329
13,music/R&B&Soul/Dturnment_Daniel-Lets_Talk_About_Itmp3,0.2620519334685933,0.06806463374677772,0.033519009121477386,9.600654005906242e-07,0.09090913410056224
