,id,scaled_rp,key,scale,scaled_levenshtein,scaled_js,bpm,scaled_bh,scaled_rh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
0,music/Metal&Rock/AlternativeMetal/SerjTankian-ElectTheDeadSymphonie/14-SerjTankian-EmptyWallsmp3,0.0, B, minor,0.0,0.0, 152.658737183,0.0,0.0,0.0,0.0,6.831909882901396e-15,8.539887353626745e-16
1,music/Metal&Rock/AlternativeMetal/SerjTankian-ElectTheDeadSymphonie/13-SerjTankian-BeethovensCuntmp3,0.12946135817647317, C, minor,0.09217940049583051,0.006220960984900705, 153.159408569,0.116516520281568,0.11166251938547017,0.030391321573717503,0.9206886697649703,2.84375405849761e-13,0.17589009383290183
2,music/Metal&Rock/AlternativeMetal/SerjTankian-ElectTheDeadSymphonie/06-SerjTankian-Babymp3,0.14085114793248107, D#, minor,0.08767185034933514,0.01089682747995963, 164.99420166,0.2856621023221396,0.12077568532540939,0.09174710960015585,0.9264816245402474,5.605658182222373e-14,0.20801079344372303
3,music/Metal&Rock/AlternativeMetal/SerjTankian-ElectTheDeadSymphonie/08-SerjTankian-TheCharademp3,0.1432848997669445, B, minor,0.10074374577417174,0.002806184816858973, 178.205810547,0.3270695912012407,0.12109290300354304,0.05986249419533628,0.9315674105600534,0.0,0.21080340366476857
4,music/Metal&Rock/AlternativeMetal/SystemOfADown-Hypnotize/06-Tentativemp3,0.17765874128707623, C#, minor,0.09263015551048005,0.07057281057445378, 154.458572388,0.27825497884154443,0.14831550425650913,0.022832529373024275,0.9072648022983081,1.2529311121465718e-12,0.21219119026783115
5,music/Metal&Rock/RockPunkSkaetc/DropkickMurphys-TheMeanestOfTimes/13RudeAwakeningsmp3,0.2079404720395608, F, major,0.08744647284201036,0.07543930223093702, 154.968231201,0.1347596489190562,0.18438624693366398,0.0545508329073328,0.9813137053599054,2.1897440576656377e-12,0.21572958515433202
6,music/Metal&Rock/PowerMetal/Sabaton-TheArtOfWarRe-Armed/17_Sabaton_SwedishNationalAnthemmp3,0.17456119048456847, G, major,0.09037638043723237,0.15540602586812657, 152.5050354,0.09415765201163125,0.14331813917096936,0.08116942323780615,0.9877714490312335,2.139184383423738e-12,0.2158450325304633
7,music/Metal&Rock/AlternativeMetal/SystemOfADown-Hypnotize/08-HolyMountainsmp3,0.16705607362449454, C#, minor,0.13071895424836602,0.07757616189432145, 149.023880005,0.2241370960504599,0.16844297035640649,0.03899816372633746,0.9270254532413658,1.3394385851365798e-12,0.21674435914288637
8,music/Metal&Rock/AlternativeMetal/SystemOfADown-Hypnotize/06-Tentativemp3,0.17765874128707623, C#, minor,0.09263015551048005,0.07057281057445378, 154.458572388,0.27825497884154443,0.14831550425650913,0.022832529373024275,0.9704887693956837,1.2529311121465718e-12,0.22009418615500312
9,music/Metal&Rock/AlternativeMetal/SerjTankian-ElectTheDeadSymphonie/12-SerjTankian-FallingStarsmp3,0.16376408036202686, D, minor,0.08293892269551499,0.004620233900017435, 86.7475204468,0.3762810465362081,0.17344944541399093,0.04866626125324303,0.9251470742573001,1.2518517365338655e-13,0.22185838305230335
10,music/Metal&Rock/AlternativeMetal/SystemOfADown-Hypnotize/08-HolyMountainsmp3,0.16705607362449454, C#, minor,0.13071895424836602,0.07757616189432145, 149.023880005,0.2241370960504599,0.16844297035640649,0.03899816372633746,0.9780061003844387,1.3394385851365798e-12,0.22311694003577048
11,music/Metal&Rock/AlternativeMetal/SerjTankian-ElectTheDeadSymphonie/05-SerjTankian-Moneymp3,0.14278354344581629, G, minor,0.0842911877394636,0.03587053961575014, 99.2498779297,0.3860544237204224,0.18861435497309736,0.02967847500490038,0.9234834657293334,4.651951451131477e-13,0.2238469987786561
12,music/Metal&Rock/AlternativeMetal/SerjTankian-ElectTheDeadSymphonie/04-SerjTankian-LieLieLiemp3,0.1658120906112082, E, minor,0.08564345278341222,0.012541295606996726, 113.854278564,0.3963542375553922,0.15896656516434743,0.027454497552510632,0.9497015251677938,2.67885220233266e-13,0.22455920805524113
13,music/Songs/Lists/The#1BiggestHitsEachYear1990-2017mp3,0.15633604739731002, G#, major,0.13545188190218616,0.09921757419618797, 119.974754333,0.28310391111819055,0.1483514232940747,0.012169244623388014,0.9825536168299535,1.2025851902272784e-12,0.22714796242031168
14,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-February/PigSquealsAndBreakdowns-February-12KILLWHITEY!-BurnShitDown!mp3,0.18183182346641702, C, minor,0.09195402298850575,0.17927704039256176, 161.909912109,0.21423818485537954,0.13564240299481634,0.0726431104757708,0.9528353547504649,4.197191389618409e-12,0.22855274249101418
15,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-April/PigSquealsAndBreakdowns-April-16Manokin-TheBeastThatLiesYetUnnamedmp3,0.20694400163782173, C#, minor,0.12485913905792202,0.1713007266279385, 152.559646606,0.1000055056511679,0.23151410762212393,0.04439962704566556,0.9517033701536909,3.716590278291827e-12,0.22884080972500587
16,music/Folk/The_Good_Folk-Canned_Goodsmp3,0.20442737906225464, G, major,0.08924949290060852,0.11762263316121281, 162.871856689,0.2550204997283611,0.16158900869195503,0.024030381486101978,0.9799232671113461,2.7965947470255125e-12,0.22898283276807965
17,music/Country/Merle_Haggard-Wishing_All_These_Old_Things_Were_Newmp3,0.16071778923921262, C, major,0.09105251295920667,0.0082972418499307, 154.976211548,0.3432951095587285,0.20452022857991042,0.042545394383937195,0.9818962400121473,2.469590506737569e-12,0.22904056457319286
18,music/Metal&Rock/AlternativeMetal/SerjTankian-ElectTheDeadSymphonie/09-SerjTankian-HonkingAntelopemp3,0.14407387676102268, B, minor,0.08631958530538653,0.015838878639263684, 111.349075317,0.36234767507167387,0.21299690524324,0.09153904974015219,0.9256425883880253,2.340111189516502e-13,0.22984481989362476
19,music/Folk/Falun_Dafa_Dizi-Walk_Onmp3,0.17908198323223126, C, major,0.10953346855983773,0.058680353278825474, 150.630310059,0.28142355424871013,0.13886667466483557,0.0998457317748568,0.972762901439438,1.1078344570432168e-12,0.23002433339998035
20,music/Metal&Rock/AlternativeMetal/SerjTankian-ElectTheDeadSymphonie/10-SerjTankian-SavingUsmp3,0.14042608689625316, D#, minor,0.08970024791525806,0.042968426223396174, 80.9289093018,0.3229240854766259,0.20383824840729778,0.10233851027789442,0.9385652036325544,5.690592706156067e-13,0.23009510110373116
21,music/Metal&Rock/AlternativeMetal/SystemOfADown-Hypnotize/12-SoldierSidemp3,0.1842659751597036, C#, minor,0.09285553301780482,0.06821225749184555, 152.27532959,0.300099790286046,0.22139101234333403,0.09602228007791382,0.8849826389499045,5.669852920268566e-13,0.2309786859158899
22,music/Metal&Rock/AlternativeMetal/SystemOfADown-Mezmerize/11-LostInHollywoodmp3,0.15169798494256073, G#, minor,0.12080234392607618,0.07167390022966291, 152.629623413,0.3005046952101351,0.18116041271180539,0.1121739163552085,0.9105033739812476,5.026721065038041e-13,0.2310645784196499
23,music/Metal&Rock/AlternativeMetal/SystemOfADown-Mezmerize/05-RadioVideomp3,0.17113420044052002, C#, minor,0.09398242055442867,0.090289846512035, 139.324401855,0.2828641183487201,0.19685167621127053,0.06875551480575727,0.9451732470450204,1.2001662119286972e-12,0.23113137798986905
24,music/Jazz&Klassik/TheNewSoundOfClassic/04Lachansondesvieuxamantsmp3,0.242033123949482, D, minor,0.10412440838404327,0.0029573379520748387, 123.138961792,0.210991399937616,0.30094455570774437,0.05302138656493884,0.9385531050500502,2.053182660681591e-12,0.23157816469350037
25,music/Religious/Floodgate-Give_Him_One_Reasonmp3,0.14484167234466194, A, minor,0.10525129592066712,0.08140795550809962, 153.481323242,0.3373132582965773,0.1416504934361816,0.06585660214272013,0.9769548562955941,9.096987075943092e-13,0.23165951674317642
26,music/Metal&Rock/AlternativeMetal/SystemOfADown-SystemOfADown/13-PLUCKmp3,0.16637678012705204, G, minor,0.09353166553977912,0.11572396321739851, 154.668685913,0.16054873296002398,0.2029420512221396,0.22094000356609722,0.8997318297268881,1.856157872726707e-12,0.23247437829515435
