,id,scaled_js,scaled_rp,scaled_corr,aggregated
0,music/Electronic/TheXX-Intromp3,0.0,0.0,0.0,0.0
1,music/Jazz/JukkaPerkoAvara-TearsInHeavenmp3,0.12240007099368803,0.29102875680244994,0.7639747275630706,0.39246785178640287
2,music/WorldMusic/JohnButler-Oceanmp3,0.11192485607474884,0.2607048338382213,0.8536714269499323,0.4087670389543008
3,music/Jazz/LouTavano-TheCallmp3,0.10648025922694328,0.27377390916379124,0.8957212703121342,0.4253251462342896
4,music/Electronic/DaftPunk-Withinmp3,0.12128515205704737,0.30504856287434157,0.8574245775047596,0.4279194308120495
5,music/Soundtrack/FleshAndBone-Dakini_MovementIVmp3,0.10666401606776353,0.2828704232936342,0.8970458992194205,0.4288601128602727
6,music/Metal/OmniumGatherum-NewWorldShadowsmp3,0.06208247757739897,0.31427995559793875,0.915727093022926,0.43069650873275456
7,music/Soundtrack/TheHobbit3-HowardShore_Ironfoot[ExtendedVersion]mp3,0.1028589156332294,0.3295438927235972,0.8612429421092529,0.43121525015535983
8,music/WorldMusic/annaRF-Whymp3,0.11427957600409076,0.31838690184316687,0.8639064055790966,0.432190961142118
9,music/Soundtrack/GameOfThrones-MainTitlesmp3,0.16003858745755006,0.2922293854556175,0.8538774267712914,0.4353817998948197
10,music/Jazz/BuddyRich-Caravan(Remastered2015)mp3,0.14642030807532247,0.2711119194791482,0.9036440946987956,0.4403921074177554
11,music/Electronic/Dynatron-PulsePowermp3,0.10479412797505315,0.40115756339176395,0.8154241919602511,0.4404586277756894
12,music/Jazz/WhiplashSoundtrack-TooHipToRetiremp3,0.10439155335399698,0.2815183000568563,0.936036506423274,0.44064878661137574
13,music/WorldMusic/EstasTonne-TheSongoftheGoldenDragonmp3,0.13777994587111508,0.2969393487697681,0.8921417261724293,0.44228700693777084
14,music/Rock/Pvris-MyHousemp3,0.07334275486320228,0.3215525651892051,0.9337836564657777,0.4428929921727283
15,music/WorldMusic/ANNARF-TumHiHo-(annaRFFtNaadistan)mp3,0.1073719738385667,0.3202600197944149,0.9034137632980651,0.4436819189770156
16,music/Metal/Amorphis-HouseOfSleepmp3,0.11671841322779862,0.29368461243708954,0.9210070858211378,0.44380337049534196
17,music/Metal/Uada-BlackAutumnWhiteSpringmp3,0.15062918887451412,0.27308132556397535,0.9111469429150494,0.444952485784513
18,music/HipHop/KidCudi-MrRagermp3,0.12462249000022328,0.312678663019641,0.9011116979099382,0.44613761697660076
19,music/WorldMusic/Wardruna-Wunjomp3,0.13450332225808156,0.31276703094306246,0.8926507131804707,0.44664035546053826
20,music/Soundtrack/TheWitcher3-TheFieldsofArdSkelligmp3,0.13313260222193346,0.3467341565714148,0.8626891744081221,0.4475186444004901
