,id,key,scale,bpm,scaled_rp,scaled_rh,scaled_bh,scaled_notes,scaled_chroma,scaled_skl,scaled_js,scaled_mfcc,aggregated
0,music/What_s_Going_On/marvin_gaye+Live+12-What_s_Going_Onmp3, A, major, 95.2801818848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,music/Ooby_Dooby/creedence_clearwater_revival+Cosmo_s_Factory+04-Ooby_Doobymp3, E, major, 95.3735733032,0.4725675220430834,0.3014497225776369,0.08843635155200273,0.32871652816251157,0.9823074026888502,0.030148767860240146,0.30916558274797673,0.31682732370981986,0.3537024001677652
2,music/I_Don_t_Want_To_Miss_A_Thing/new_found_glory+From_the_Screen_to_Your_Stereo+03-I_Don_t_Want_To_Miss_A_Thingmp3, D, major, 96.5412216187,0.3639135262537695,0.3840302918454277,0.2793967337173296,0.3361034164358264,0.9573896327327995,0.048718989104097714,0.43531553845779924,0.03560088957485122,0.3550586272652376
3,music/Faith/limp_bizkit+Three_Dollar_Bill_Yall+09-Faithmp3, D, major, 95.158454895,0.38510851340166313,0.4124586963606766,0.36823496303353975,0.3314866112650046,0.9831738583949413,0.01693366936806077,0.22035964780489659,0.23511893694788996,0.3691093620720841
4,music/We_Can_Work_It_Out/beatles+1+13-We_Can_Work_It_Outmp3, D, major, 107.710151672,0.4391508715849691,0.4009561531447594,0.6220769756754345,0.34349030470914127,0.9453610144693096,0.014862422952382978,0.20262913570880386,0.03305556404965645,0.37519780528680713
5,music/More_Than_Words/westlife+Westlife+13-More_Than_Wordsmp3, F#, major, 93.9014434814,0.4740720764193409,0.3864388598163929,0.4709423688332136,0.3120960295475531,0.9321267680454334,0.03651940697317126,0.39095702832051704,0.04960618199339022,0.3815948399936266
6,music/My_Generation/who+Who_s_Better_Who_s_Best+01-My_Generationmp3, G, minor, 96.4509277344,0.4870679231167079,0.5353043647387326,0.2999985285150786,0.3425669436749769,0.9867264166571582,0.02204519596402784,0.2694396893936709,0.11356485127493225,0.3820892391669106
7,music/I_Love_You/celine_dion+Falling_Into_You+09-I_Love_Yoump3, E, major, 88.5106048584,0.44620424504100475,0.3731918602883533,0.7462863974094508,0.33425669436749766,0.9228868216415015,0.020278043935277542,0.24191296655029543,0.023764642786975196,0.3885977090025445
8,music/What_s_Going_On/cyndi_lauper+Twelve_Deadly_Cyns+09-What_s_Going_Onmp3, A#, major, 98.9904937744,0.44152927903200617,0.3503073922752498,0.6464444785747196,0.32871652816251157,0.9633605691383827,0.014016059145481806,0.19438650506263427,0.17374936288226253,0.389063771784156
9,music/I_Don_t_Like_Mondays/boomtown_rats+Best_of_the_Boomtown_Rats+10-I_Don_t_Like_Mondaysmp3, B, major, 143.92578125,0.4476913777670253,0.33657312417048196,0.6167623285145267,0.38411819021237303,0.9223902163148082,0.033173448612833056,0.3315643942588138,0.07060484342337449,0.39285974040927957
10,music/Lady/styx+Return_To_Paradise_Disc_1_+05-Ladymp3, G, major, 128.87399292,0.39253654625504486,0.3656756563616768,0.6450561670392896,0.3139427516158818,0.9751923208295162,0.027041009408798954,0.3226545563051237,0.12958843006463563,0.39646092973499597
11,music/All_Along_The_Watchtower/jimi_hendrix_experience+Electric_Ladyland+15-All_Along_The_Watchtowermp3, D#, major, 114.371948242,0.41677654202501185,0.3787308953353206,0.6564197093449409,0.34349030470914127,0.9625886894144998,0.025347793103011128,0.2850280043616658,0.10626758324012286,0.3968311901917143
12,music/I_Don_t_Want_To_Miss_A_Thing/aerosmith+Armageddon_Original_Soundtrack_+01-I_Don_t_Want_To_Miss_A_Thingmp3, D, major, 120.863586426,0.4421529365435878,0.35912145180818233,0.7363171445467228,0.40443213296398894,0.9185087378077067,0.015282107727518271,0.19923555747444288,0.10611958130416584,0.39764620627203945
13,music/God_Only_Knows/brian_wilson+Brian_Wilson_Live_at_the_Roxy_Theater_Disc_2_+07-God_Only_Knowsmp3, A, major, 116.500022888,0.48088535042076336,0.4042134542529429,0.6758510126115455,0.3074792243767313,0.9350221042926748,0.02210572846446535,0.2590717543264076,0.1293419767859893,0.40174632569144
14,music/I_Love_You/faith_hill+Faith+10-I_Love_Yoump3, D#, major, 89.7518692017,0.48203428712250784,0.38804074771485636,0.8238126726120789,0.3361034164358264,0.9562216069648938,0.015777977812728623,0.21528088779187354,0.026592702282489864,0.40548303734215696
15,music/I_m_Losing_You/john_lennon+Double_Fantasy+05-I_m_Losing_Yoump3, A, minor, 97.8610610962,0.5880046443959435,0.46706460089510515,0.5487482261709111,0.3333333333333333,0.9336711186264983,0.018802863759930833,0.24596632767746598,0.14741416122380327,0.4103756595103739
16,music/Don_t_Let_It_Bring_You_Down/annie_lennox+Medusa+04-Don_t_Let_It_Bring_You_Downmp3, F, major, 137.225463867,0.5183753329718771,0.3741629877338598,0.709182732676254,0.3407202216066482,0.9208569577323713,0.0374307942069161,0.3482987829091934,0.03816324868058232,0.4108988823147128
17,music/Summer_of_69/mxpx+On_The_Cover+01-Summer_of_69mp3, C, major, 101.593284607,0.4517652264049105,0.4284267493861815,0.4569679466899407,0.3157894736842105,0.9886224972574366,0.028338738418504962,0.32211663137442126,0.3052756272960698,0.4121628613139594
18,music/Red_Red_Wine/neil_diamond+Hot_August_Night_Disc_1+10-Red_Red_Winemp3, C, major, 129.898986816,0.5376113236406347,0.4892848506959924,0.6966811462315731,0.33702677746999077,0.9552703164183959,0.017182681828302144,0.22148008976603167,0.06992059395583126,0.415557222500844
19,music/I_Can_t_Get_Next_To_You/annie_lennox+Medusa+06-I_Can_t_Get_Next_To_Yoump3, C, minor, 108.988868713,0.5364472193027001,0.4638817805949543,0.828214654242429,0.32779316712834716,0.9736030480750466,0.011907908133896054,0.16004553503745317,0.04280815649337329,0.418087683626025
20,music/Night_Time_Is_The_Right_Time/aretha_franklin+Aretha_Now+04-Night_Time_Is_The_Right_Timemp3, F, major, 103.113929749,0.4861457496197995,0.4473108485825418,0.6806452944211409,0.3601108033240997,0.9582236532926182,0.026378803589363283,0.3120619654796165,0.07794820073041005,0.41860316487994875
21,music/Straight_From_The_Heart/bryan_adams+So_Far_So_Good+02-Straight_From_The_Heartmp3, C, major, 84.6679153442,0.5146098146721475,0.4486666337061565,0.7643731888089893,0.3157894736842105,0.9528869416007899,0.02843069386604108,0.2967364923792007,0.04182006441252203,0.42041416289125727
22,music/Tomorrow_Never_Knows/beatles+Revolver+14-Tomorrow_Never_Knowsmp3, F, major, 127.962799072,0.5005784833133932,0.5570484275137291,0.6917819061615672,0.29270544783010155,0.9715417040172319,0.0220287650368622,0.2816657565841534,0.046856570834676044,0.4205258826614643
23,music/She_Came_In_Through_The_Bathroom_Window/beatles+Abbey_Road+13-She_Came_In_Through_The_Bathroom_Windowmp3, D, major, 162.58531189,0.5287922588892914,0.43022007817892044,0.7731085210932765,0.30193905817174516,0.9629416484223059,0.025727875624776828,0.3065970102841584,0.04216199960850518,0.4214360562841225
24,music/Yesterday/beatles+1+11-Yesterdaymp3, F, major, 96.8093490601,0.5288739668984889,0.4722241283436804,0.30406264341229994,0.34164358264081257,0.9643619309985964,0.07655647672523212,0.6106385630691814,0.0763873570424769,0.42184358114134607
25,music/Blue_Collar_Man/reo_speedwagon+Arch_Allies_Disc_1+01-Blue_Collar_Manmp3, D, minor, 117.979370117,0.4566186821512423,0.41912826269981246,0.6364610281816953,0.407202216066482,0.9679252907988857,0.021785171604987698,0.2796479224676164,0.18644884598924683,0.42190217749499603
26,music/Day_Tripper/beatles+1+12-Day_Trippermp3, E, major, 137.06993103,0.4996062988798208,0.4121497626132911,0.7392129808881699,0.322253000923361,0.9780952069641945,0.022203312322706788,0.2839149001769982,0.11836859626725363,0.42197550737947453
27,music/September_Gurls/big_star+Radio_City+10-September_Gurlsmp3, E, major, 112.72151947,0.47844951257415824,0.5118219191938996,0.672204086681498,0.30932594644506,0.9690097638729545,0.02546213328268211,0.27738060493254135,0.13395021806232305,0.4222005231306396
28,music/My_Heart_Will_Go_On/new_found_glory+From_the_Screen_to_Your_Stereo+07-My_Heart_Will_Go_Onmp3, E, major, 101.541908264,0.43632199003894845,0.452746029608199,0.49524003367861114,0.32779316712834716,0.9764720677785997,0.06335038455059332,0.5208948587097801,0.11486732788037328,0.4234607324216815
29,music/She_Came_In_Through_The_Bathroom_Window/joe_cocker+Joe_Cocker_Live+12-She_Came_In_Through_The_Bathroom_Windowmp3, D, major, 93.945350647,0.5409905602830891,0.680616989494974,0.290236892977982,0.3010156971375808,0.973417540225122,0.03067033072807864,0.3475223570593704,0.23279282090065326,0.4246578986008563
30,music/Let_It_Be/beatles+1+26-Let_It_Bemp3, C, major, 139.700973511,0.459416805797249,0.3967160037199914,0.6362875539046312,0.3961218836565097,0.9156237301757076,0.047089693195070184,0.39517045632592496,0.16076600632182533,0.4258990166371137
31,music/Lady/reo_speedwagon+Arch_Allies_Disc_1+04-Ladymp3, G, major, 123.310401917,0.5155751431463275,0.4465150724719218,0.5723696977110132,0.41089566020313945,0.9233276265383852,0.031652883288282314,0.3536176744610892,0.16518333791713927,0.42739213696716216
