,id,key,scale,bpm,scaled_rp,scaled_rh,scaled_bh,scaled_notes,scaled_chroma,scaled_skl,scaled_js,scaled_mfcc,aggregated
0,music/Claudette/roy_orbison+Black_and_White_Night+15-Claudettemp3, E, major, 142.850524902,0.0,0.0,0.0,0.0,0.0,0.0047227860677703844,0.0,0.0,0.0005903482584712981
1,music/Tush/zz_top+Fandango+09-Tushmp3, C, major, 144.786575317,0.28492782139168227,0.22042288294716997,0.3178712100657362,0.27547169811320754,0.9687963444706518,0.012214810685796088,0.08032635841641896,0.11140248745859582,0.2839292016936574
2,music/River_Deep_Mountain_High/tina_turner+Tina_Live_In_Europe_CD_2_+05-River_Deep_Mountain_Highmp3, D, major, 143.944198608,0.22808999783236944,0.1771876691692677,0.16679684918008497,0.4066037735849057,0.9729880734864076,0.010546089371555328,0.2757184122884991,0.033613945199182205,0.283943101264034
3,music/Caroline_No/brian_wilson+Brian_Wilson_Live_at_the_Roxy_Theater_Disc_2_+11-Caroline_Nomp3, C, major, 143.708587646,0.2144681092209799,0.3428423713887685,0.17645810187438166,0.4660377358490566,0.9405968629654062,0.0036631975098715664,0.2385073631437704,0.07025502256924085,0.30660359556518446
4,music/All_Along_The_Watchtower/bob_dylan+Before_The_Flood_Disc_Two_+07-All_Along_the_Watchtowermp3, A, minor, 144.494049072,0.25934944354234457,0.18551570659755412,0.30366829393830064,0.3283018867924528,0.9543169865184594,0.028703208861896423,0.28617530113450323,0.1812001762140579,0.31590387544994614
5,music/The_Boxer/paul_simon+Concert_in_the_Park_Disc_2+10-The_Boxermp3, C, major, 104.250892639,0.3078923326076437,0.23680518159551936,0.7063347245427635,0.30943396226415093,0.928512618988982,0.021522462808194982,0.16512144005135695,0.04451661180353034,0.34001741683276765
6,music/Cecilia/paul_simon+Concert_in_the_Park_Disc_2+11-Ceciliamp3, G, major, 110.373329163,0.28167050635231555,0.22460248771097654,0.7494857370018934,0.25943396226415094,0.9577106231512735,0.012493005433849399,0.2318964258969835,0.05358905328138307,0.34636022513660325
7,music/She_Came_In_Through_The_Bathroom_Window/joe_cocker+Joe_Cocker_Live+12-She_Came_In_Through_The_Bathroom_Windowmp3, D, major, 93.945350647,0.2688748236569474,0.20026581756312972,0.7489749668008174,0.27452830188679245,0.9816395828351264,0.005170937839433271,0.3541637242169544,0.025898933049471624,0.35743963598108414
8,music/Summer_of_69/bryan_adams+Live_Live_Live_+13-Summer_of_69mp3, D, major, 138.499053955,0.24052016550767566,0.16105573807959994,0.5288199781885098,0.4066037735849057,0.9541764160352274,0.023117042947933583,0.4924609021353915,0.05743193467680232,0.35802324389450574
9,music/Straight_From_The_Heart/bonnie_tyler+Faster_Than_The_Speed_Of_Night+09-Straight_From_The_Heartmp3, C#, major, 89.099647522,0.291278550680797,0.22744108591527434,0.8180312623532012,0.25471698113207547,0.9386119220921256,0.021632762447956578,0.044496447400964326,0.27003960310625036,0.35828107689108063
