,original vs detected,count
0,"(Strange_Little_Girl, Strange_Little_Girl)",1
1,"(Blue_Collar_Man, Blue_Collar_Man)",1
2,"(We_Can_Work_It_Out, We_Can_Work_It_Out)",1
3,"(I_Can_t_Get_Next_To_You, I_Can_t_Get_Next_To_You)",1
4,"(Straight_From_The_Heart, Straight_From_The_Heart)",1
5,"(God_Only_Knows, God_Only_Knows)",1
6,"(A_Whiter_Shade_Of_Pale, A_Whiter_Shade_Of_Pale)",1
7,"(Grand_Illusion, Grand_Illusion)",1
8,"(Addicted_To_Love, Addicted_To_Love)",1
9,"(Time, Time)",1
10,"(Purple_Rain, Purple_Rain)",1
11,"(Toys_In_The_Attic, Toys_In_The_Attic)",1
12,"(Let_It_Be, Let_It_Be)",2
13,"(All_Along_The_Watchtower, All_Along_The_Watchtower)",1
14,"(Downtown_Lights, Downtown_Lights)",1
15,"(Stone_Cold_Crazy, Stone_Cold_Crazy)",1
16,"(Faith, Faith)",1
17,"(Tush, Tush)",1
18,"(Lady, Lady)",1
19,"(Between_The_Bars, Between_The_Bars)",1
20,"(White_Room, White_Room)",1
21,"(I_Love_You, I_Love_You)",1
22,"(Lodi, Lodi)",1
