,original vs detected,count
0,"(Blue_Collar_Man, Blue_Collar_Man)",1
1,"(We_Can_Work_It_Out, We_Can_Work_It_Out)",1
2,"(Straight_From_The_Heart, Straight_From_The_Heart)",1
3,"(God_Only_Knows, God_Only_Knows)",1
4,"(I_Don_t_Like_Mondays, I_Don_t_Like_Mondays)",1
5,"(River_Deep_Mountain_High, River_Deep_Mountain_High)",1
6,"(Let_It_Be, Let_It_Be)",1
7,"(I_m_Losing_You, I_m_Losing_You)",1
8,"(Don_t_Let_It_Bring_You_Down, Don_t_Let_It_Bring_You_Down)",1
9,"(Downtown_Lights, Downtown_Lights)",1
10,"(Rattlesnakes, Rattlesnakes)",1
11,"(White_Room, White_Room)",1
12,"(I_Love_You, I_Love_You)",1
13,"(Come_Together, Come_Together)",1
