,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
0,music/Addicted_To_Love/robert_palmer+Riptide+03-Addicted_To_Lovemp3,0.0, D, major,0.0, 111.608444214,0.0,0.0,0.0,0.007012081433724216,0.001168680238954036
1,music/Purple_Rain/leann_rimes+Sittin_On_Top_Of_The_World+15-Purple_Rainmp3,0.3071901765512815, D, major,0.4679284963196635, 111.819168091,0.1654534392604393,0.09686706312807895,0.9256212066961278,0.004260570306237232,0.3278868253769714
2,music/Addicted_To_Love/tina_turner+Tina_Live_In_Europe_CD_1_+09-Addicted_To_Lovemp3,0.21691105137980832, E, major,0.4426919032597266, 111.308662415,0.10196244510610751,0.3365099256597981,0.9480172944999926,0.004992841686269368,0.34184757693195045
3,music/Oh_Pretty_Woman/al_green+I_m_Still_In_Love_With_You+06-Oh_Pretty_Womanmp3,0.374633290068593, A#, minor,0.6424815983175605, 112.351646423,0.1839197262129986,0.059796812108080834,0.9506104879529326,0.011674414557396774,0.37051938820292696
4,music/September_Gurls/big_star+Radio_City+10-September_Gurlsmp3,0.39273581249215067, E, major,0.5026288117770767, 112.72151947,0.3217416511385879,0.07648633747640388,0.9553023061061499,0.010620757360340776,0.3765859460584517
5,music/I_Don_t_Like_Mondays/tori_amos+Strange_Little_Girls+09-I_Don_t_Like_Mondaysmp3,0.32998164457417545, B, major,0.48475289169295477, 110.872032166,0.41378890753959724,0.10265211991590653,0.8959787749044019,0.044160037771862296,0.378552396066483
6,music/Cecilia/paul_simon+Concert_in_the_Park_Disc_2+11-Ceciliamp3,0.25638008849800925, G, major,0.49631966351209256, 110.373329163,0.33842704478264474,0.3036906500521812,0.9512191413981818,0.010219410168695686,0.39270933306863415
7,music/Real_Men/tori_amos+Strange_Little_Girls+12-Real_Menmp3,0.33472583266754863, F#, minor,0.4921135646687697, 111.568817139,0.41306322836545695,0.17174996599344464,0.9265301548345118,0.027327110325866856,0.3942516428092664
8,music/Love_Hurts/heart+The_Road_Home+07-Love_Hurtsmp3,0.33824303135750433, G, major,0.5120925341745531, 117.453948975,0.5261493198358291,0.11804985707036277,0.8989776004653842,0.011817970028888469,0.40088838548875366
9,music/White_Room/cream+Live_Cream_Volume_II+02-White_Roommp3,0.30597355968366424, G, major,0.48370136698212407, 111.811828613,0.4581723455697586,0.23770288639927248,0.9182752616147282,0.006576656087641225,0.4017336793895314
10,music/Night_Time_Is_The_Right_Time/creedence_clearwater_revival+The_Concert+12-Night_Time_Is_The_Right_Timemp3,0.2991304598347909, E, major,0.48475289169295477, 109.347229004,0.5475922193633074,0.09293635629204092,0.979180762154472,0.030347434622815323,0.4056566873267302
