,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
0,music/Proud_Mary/creedence_clearwater_revival+Live_in_Europe+10-Proud_Marymp3,0.0, D, major,0.0, 135.161499023,0.0,0.0,0.0,0.0,0.0
1,music/Lodi/creedence_clearwater_revival+Live_in_Europe+08-Lodimp3,0.22881118523973007, A#, major,0.3361986628462273, 132.643798828,0.34543143291229195,0.015088028836317428,0.9386883456812206,0.0006443023819379069,0.3108103263162875
2,music/Street_Fighting_Man/rolling_stones+Get_Yer_Ya-Ya_s_Out_+10-Street_Fighting_Manmp3,0.3167570959535598, B, major,0.3600764087870105, 135.515930176,0.10810154503973665,0.15136448675116737,0.9451208068944228,0.004741190766941975,0.3143602556988065
3,music/Don_t_Let_It_Bring_You_Down/neil_young+After_the_Goldrush+07-Don_t_Let_It_Bring_You_Downmp3,0.29483349527020153, F, major,0.30850047755491883, 132.990905762,0.16619365214143259,0.20403467197023922,0.8559598404123498,0.05766025150073323,0.3145303981416459
4,music/Between_The_Bars/elliott_smith+Either_Or+04-Between_The_Barsmp3,0.3893591779272444, D#, major,0.271251193887297, 135.676589966,0.15883882858783246,0.09084801596188868,0.9543269511341942,0.029022574669720462,0.3156077903613628
5,music/Between_The_Bars/glen_phillips+Capitol_Garage+35-Between_The_Barsmp3,0.3216338516010819, C, major,0.2521489971346705, 91.3132629395,0.359103249919344,0.08894498704604878,0.9006620610306768,0.009360867321397567,0.3219756690088699
6,music/Let_It_Be/nick_cave+I_am_Sam+20-Let_It_Bemp3,0.28344262850956825, C, major,0.2702960840496657, 136.383224487,0.22886701889159558,0.2697003956329371,0.8746097261151713,0.017611356641823832,0.32408786830679365
7,music/Don_t_Let_It_Bring_You_Down/annie_lennox+Medusa+04-Don_t_Let_It_Bring_You_Downmp3,0.269841103721506, F, major,0.3333333333333333, 137.225463867,0.36465307562002824,0.17780498445119597,0.8729796222564873,0.0027679402991977694,0.33689667661362477
8,music/My_Heart_Will_Go_On/new_found_glory+From_the_Screen_to_Your_Stereo+07-My_Heart_Will_Go_Onmp3,0.33137566241667854, E, major,0.20916905444126074, 101.541908264,0.6057263020424621,0.09718531942577516,0.9004971564687635,0.004364766167583443,0.3580530434937539
9,music/Summer_of_69/bryan_adams+Live_Live_Live_+13-Summer_of_69mp3,0.2946795052392612, D, major,0.4584527220630373, 138.499053955,0.4359216093474636,0.06432148056665292,0.9423081463271692,0.008565994910098441,0.3673749097422805
10,music/Let_It_Be/beatles+1+26-Let_It_Bemp3,0.30322110640905797, C, major,0.2903533906399236, 139.700973511,0.4328434879225583,0.2881854588494118,0.8942515051726591,0.005483851126224278,0.36905646668663916
11,music/Abracadabra/steve_miller_band+Steve_Miller_Band_Live_+09-Abracadabramp3,0.3580135306939787, A, minor,0.3562559694364852, 132.226074219,0.5120581978316572,0.03262295924378279,0.9616681269247549,0.0039698787475861,0.37076477714637407
12,music/God_Only_Knows/brian_wilson+Brian_Wilson_Live_at_the_Roxy_Theater_Disc_2_+07-God_Only_Knowsmp3,0.307115649715693, A, major,0.27793696275071633, 116.500022888,0.7499993138313388,0.09068861446529307,0.8249755451950375,0.001887496705026305,0.3754339304438508
13,music/Gold_Dust_Woman/sheryl_crow+Live_from_Central_Park+07-Gold_Dust_Womanmp3,0.2831279504988088, G, major,0.4259789875835721, 128.775222778,0.6428500227433722,0.0246748017146082,0.8808128460661555,0.0017368445430937416,0.3765302421916017
14,music/Day_Tripper/beatles+1+12-Day_Trippermp3,0.42892262236420015, E, major,0.279847182425979, 137.06993103,0.38702819354746953,0.27526651480755954,0.912547580823018,0.006027846048497819,0.38160665666945404
15,music/Lodi/tesla+Five_Man_Acoustic_Jam+09-Lodimp3,0.3687247230921416, C, major,0.2349570200573066, 129.092514038,0.7728209092308648,0.019573809310905806,0.8872799804587946,0.007793902028767408,0.3818583906964635
16,music/Cecilia/paul_simon+Concert_in_the_Park_Disc_2+11-Ceciliamp3,0.3419257272821272, G, major,0.27507163323782235, 110.373329163,0.7219680140607186,0.06278953850776256,0.8808518837631777,0.00950179828462539,0.3820180991893723
17,music/Red_Red_Wine/neil_diamond+Hot_August_Night_Disc_1+10-Red_Red_Winemp3,0.3469819251663289, C, major,0.35721107927411655, 129.898986816,0.5036173564241979,0.15785071116859395,0.9232054205032362,0.003520393926924705,0.38206448107723306
18,music/She_Came_In_Through_The_Bathroom_Window/joe_cocker+Joe_Cocker_Live+12-She_Came_In_Through_The_Bathroom_Windowmp3,0.3221598498989656, D, major,0.28844317096466093, 93.945350647,0.7136370532075141,0.02593557322779203,0.9392597558236743,0.004294935720151162,0.3822883898071263
19,music/I_Can_t_Get_No_Satisfaction/rolling_stones+Big_Hits+01-_I_Can_t_Get_No_Satisfactionmp3,0.36663412579836413, A, major,0.32855778414517667, 136.35697937,0.4383541708200664,0.21430162804107544,0.9504350429189471,0.0037694196935870077,0.38367536190286944
20,music/Let_It_Be/beatles+Let_It_Be+06-Let_It_Bemp3,0.24998980655905018, C, major,0.30563514804202485, 137.028686523,0.4162675868146828,0.39974403272453407,0.9289578581936315,0.007731408241646806,0.38472097342926165
21,music/The_Boxer/paul_simon+Concert_in_the_Park_Disc_2+10-The_Boxermp3,0.3806754546546768, C, major,0.31900668576886343, 104.250892639,0.6621008588086964,0.03703522735258371,0.9011012894774357,0.01893880552285476,0.38647638693085185
22,music/We_Can_Work_It_Out/beatles+1+13-We_Can_Work_It_Outmp3,0.32530677652419154, D, major,0.2521489971346705, 107.710151672,0.6446914499143038,0.18949383687883983,0.9043822713333082,0.003294075373724092,0.386552901193173
23,music/Lady/reo_speedwagon+Arch_Allies_Disc_1+04-Ladymp3,0.2731758240884196, G, major,0.4603629417382999, 123.310401917,0.5807244369112828,0.08372412613232003,0.927400598539467,0.004008601672733983,0.38823275484708725
24,music/Before_You_Accuse_Me/eric_clapton+Unplugged+02-Before_You_Accuse_Memp3,0.3505602834237068, A, major,0.29608404966571156, 99.5403900146,0.7079353659063004,0.07380830066789368,0.9096458519124316,0.010269724813376428,0.3913839293982368
25,music/Heart_Of_Gold/tori_amos+Strange_Little_Girls+08-Heart_Of_Goldmp3,0.3317354678580085, E, minor,0.25787965616045844, 120.021446228,0.8378859168498322,0.0338005590040744,0.8888559801868114,0.004762969275013493,0.3924867582223664
26,music/Claudette/roy_orbison+Black_and_White_Night+15-Claudettemp3,0.3717998351467332, E, major,0.2808022922636103, 142.850524902,0.7123519840629219,0.03091013867854571,0.9571315308775947,0.00969971486023544,0.39378258264827354
27,music/Blue_Collar_Man/styx+Caught_In_The_Act_Disc_2_of_2_+02-Blue_Collar_Man_Long_Nights_mp3,0.346402322346325, D, minor,0.41069723018147086, 126.074867249,0.5840790531171893,0.0694694963038042,0.9475892686008054,0.009600991194129145,0.3946397269572873
28,music/Happiness_is_a_Warm_Gun/beatles+White_Album_Disc_1+08-Happiness_is_a_Warm_Gunmp3,0.3726674706996133, A, minor,0.29894937917860553, 140.106704712,0.5190398080125037,0.22839422003020643,0.9280189185275474,0.022571602441045804,0.3949402331482537
29,music/We_Can_Work_It_Out/tesla+Five_Man_Acoustical_Jam+04-We_Can_Work_It_Outmp3,0.36852989650413115, G, major,0.3132760267430755, 107.157066345,0.7241944442295836,0.020876855499112848,0.9383853822972014,0.006615114354519301,0.39531295327127064
30,music/White_Room/cream+Live_Cream_Volume_II+02-White_Roommp3,0.3345384338772207, G, major,0.41356255969436484, 111.811828613,0.6304543858778006,0.06076809026007911,0.9334041273332135,0.0037795710038089634,0.3960845280077479
31,music/Enjoy_The_Silence/tori_amos+Strange_Little_Girls+04-Enjoy_the_Silencemp3,0.345787073879632, A#, major,0.39063992359121297, 163.905609131,0.5762203010608666,0.1251509954527841,0.9145495291035461,0.02682270646913773,0.3965284215928633
32,music/White_Room/sheryl_crow_+Live_from_Central_Park+12-White_Roommp3,0.3284824415363253, G, major,0.44317096466093603, 106.896240234,0.680287384901445,0.03396852051122231,0.8953720170858378,0.003081832338135566,0.39739386017231704
33,music/God_Only_Knows/beach_boys+Pet_Sounds+08-God_Only_Knowsmp3,0.2907889388397729, A, major,0.26456542502387775, 117.590515137,0.7585104875265766,0.22991575717882623,0.8431654191627385,0.003690278146826453,0.39843938431310305
34,music/Lady/styx+Return_To_Paradise_Disc_1_+05-Ladymp3,0.3182766303121537, G, major,0.3333333333333333, 128.87399292,0.5541277286744394,0.25863060835468266,0.9282310522606008,0.005581544934913768,0.39969681631168724
35,music/Love_Hurts/nazareth+_Snaz+15-Love_Hurtsmp3,0.34493603668131706, G#, major,0.3113658070678128, 77.6048278809,0.7296998872936784,0.0314210057267416,0.9799807047929803,0.0038125113612188784,0.4002026588206249
36,music/My_Generation/who+Who_s_Better_Who_s_Best+01-My_Generationmp3,0.33444424397111344, G, minor,0.28557784145176696, 96.4509277344,0.6995595545742374,0.09780448181731666,0.991047651074677,0.003328231474601268,0.40196033406061876
37,music/Proud_Mary/tina_turner+Tina_Live_In_Europe_CD_2_+07-Proud_Marymp3,0.3405965193271408, D, major,0.38299904489016234, 172.265701294,0.6722975746308225,0.08419841932665731,0.9298164116076861,0.009760872321526405,0.40327814035066595
38,music/Yesterday/beatles+1+11-Yesterdaymp3,0.30080819125658126, F, major,0.2664756446991404, 96.8093490601,0.6975504527340827,0.23592501964507565,0.91001759889127,0.010866941382098103,0.4036073081013747
39,music/River_Deep_Mountain_High/tina_turner+Tina_Live_In_Europe_CD_2_+05-River_Deep_Mountain_Highmp3,0.3349998388306051, D, major,0.42406876790830944, 143.944198608,0.7284611657232055,0.019159263315497537,0.906395223036705,0.009251327450610814,0.40372259771082225
40,music/I_Don_t_Like_Mondays/tori_amos+Strange_Little_Girls+09-I_Don_t_Like_Mondaysmp3,0.33089765910872904, B, major,0.3419293218720153, 110.872032166,0.6192209939664566,0.2347972483842028,0.874093071412912,0.024349699384865614,0.40421466568819686
41,music/America/paul_simon+Concert_in_the_Park_Disc_2+09-Americamp3,0.3886895086259116, D, major,0.3247373447946514, 172.265548706,0.6078624074639182,0.06769131010418568,0.8863896993777406,0.15017576020863066,0.4042576717625064
42,music/Blue_Collar_Man/reo_speedwagon+Arch_Allies_Disc_1+01-Blue_Collar_Manmp3,0.3002000593605719, D, minor,0.4288443170964661, 117.979370117,0.691249677812624,0.06868224004774114,0.9370554513420715,0.004582894194480779,0.40510243997565926
43,music/Love_Hurts/heart+The_Road_Home+07-Love_Hurtsmp3,0.3069652807633652, G, major,0.396370582617001, 117.453948975,0.5590189260287727,0.27456166047068487,0.8887769957661733,0.007673222152836172,0.4055611112998055
44,music/Time/tori_amos+Strange_Little_Girls+07-Timemp3,0.37728616693549166, B, major,0.4976122254059217, 135.985366821,0.4142339076606614,0.17814430553847216,0.9382288135623357,0.028510513643465008,0.4056693221243913
45,music/I_Don_t_Want_To_Miss_A_Thing/new_found_glory+From_the_Screen_to_Your_Stereo+03-I_Don_t_Want_To_Miss_A_Thingmp3,0.3557419213317532, D, major,0.24832855778414517, 96.5412216187,0.677065573520976,0.20766214999200022,0.9427464671546539,0.005797294316303801,0.4062236606833054
46,music/A_Whiter_Shade_Of_Pale/procol_harum+Greatest_Hits+2-A_Whiter_Shade_Of_Palemp3,0.3181021487438625, C, major,0.39063992359121297, 148.5909729,0.7884653675705712,0.08995942798103597,0.8461240060970776,0.0052374876485112715,0.4064213936053786
