,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
0,music/Something_So_Right/annie_lennox+Medusa+10-Something_So_Rightmp3,0.0, C, major,0.0, 152.389190674,0.0,0.0,0.0,0.0006096875535306315,0.00010161459225510525
1,music/Let_It_Be/beatles+Let_It_Be+06-Let_It_Bemp3,0.19452069186307003, C, major,0.3748773307163886, 137.028686523,0.398732494007222,0.3451482641868066,0.6362367089983196,0.003705736703979268,0.3255368710792977
2,music/Love_Hurts/heart+The_Road_Home+07-Love_Hurtsmp3,0.13539821330405688, G, major,0.3974484789008832, 117.453948975,0.35858815828373886,0.47564843130123624,0.74262400173376,0.00039051030936555596,0.3516829656388401
3,music/Caroline_No/beach_boys+Pet_Sounds+13-Caroline_Nomp3,0.20909903368594315, C#, major,0.38272816486751715, 152.130386353,0.30342382923013766,0.3520956182580005,0.8214165079871,0.04757765443900915,0.35272346807795135
4,music/Let_It_Be/beatles+1+26-Let_It_Bemp3,0.30590598298067057, C, major,0.366045142296369, 139.700973511,0.4174043129727899,0.4529373816686645,0.5955402185953682,0.0011958310537780435,0.35650481159460673
5,music/Summer_of_69/mxpx+On_The_Cover+01-Summer_of_69mp3,0.3525310135652572, C, major,0.39646712463199213, 101.593284607,0.4309553985907101,0.16351355439562268,0.8348559520172872,0.009188778003623232,0.3645853035340821
6,music/Real_Men/tori_amos+Strange_Little_Girls+12-Real_Menmp3,0.187724240628406, F#, minor,0.40922473012757604, 111.568817139,0.4035704426334678,0.3051598256249078,0.9110331114893685,7.336667260063663e-05,0.3694642861960545
7,music/Wish_You_Were_Here/pink_floyd+Wish_You_Were_Here+04-Wish_You_Were_Heremp3,0.24038925043136183, G, major,0.4533856722276742, 120.611488342,0.5255717857466842,0.2164287886430391,0.7788958299793516,0.012637005424395593,0.371218055408751
8,music/Little_Wing/eric_clapton+Crossroads_2_Disc_1+08-Little_Wingmp3,0.1982444050066571, A, major,0.6437684003925417, 154.563201904,0.15642294295815137,0.43308850807289334,0.8069121550342412,0.006443250854701024,0.3741466103865309
9,music/All_Along_The_Watchtower/dave_matthews_band+Live_At_Red_Rocks_8_15_95_Disc_2+08-All_Along_The_Watchtowermp3,0.146628029462887, C, major,0.6005888125613347, 112.17678833,0.31717621867292844,0.25345674004195823,0.9528024852001458,0.0032506016823856208,0.37898381460360664
10,music/More_Than_Words/extreme+The_Best_Of_Extreme+08-More_Than_Wordsmp3,0.23619256850153003, F#, major,0.4043179587831207, 91.5824508667,0.5698777166553218,0.3848044396981776,0.6560403610301928,0.02439276182591279,0.3792709677490426
