,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
0,music/Come_Together/aerosmith+Live_Bootleg+06-Come_Togethermp3,0.0, D, minor,0.0, 163.776016235,0.0,0.0,0.0,0.0003214550427577881,5.357584045963135e-05
1,music/Ooby_Dooby/roy_orbison+Black_and_White_Night+05-Ooby_Doobymp3,0.14555522371892018, E, major,0.5504115226337448, 163.758422852,0.15508492087954226,0.040406926742053303,0.9622127773611112,0.025545186509522602,0.31320275964081573
2,music/Enjoy_The_Silence/tori_amos+Strange_Little_Girls+04-Enjoy_the_Silencemp3,0.18728966622145288, A#, major,0.6234567901234568, 163.905609131,0.2597743290365833,0.10911732486085245,0.9304322465851712,0.04000959905154627,0.35834665931317716
3,music/Cocaine/nazareth+_Snaz+08-Cocainemp3,0.1706662713556161, G, major,0.6604938271604939, 165.70930481,0.33562299176719174,0.09734610959488198,0.9632193530222846,0.008500982676456348,0.37264158926282076
4,music/Proud_Mary/tina_turner+Tina_Live_In_Europe_CD_2_+07-Proud_Marymp3,0.16824531595379022, D, major,0.5288065843621399, 172.265701294,0.4991176863863673,0.06713702928133089,0.9709787855556219,0.0031106902417017907,0.3728993486301586
5,music/Grand_Illusion/reo_speedwagon+Arch_Allies_Disc_1+02-Grand_Illusionmp3,0.2272273794180088, C#, major,0.6553497942386831, 178.205612183,0.40718235872031994,0.03818873962009504,0.9618998255439042,0.0005656160170032936,0.38173561892633573
6,music/Come_Together/beatles+1+25-Come_Togethermp3,0.38415631720746574, D, minor,0.43930041152263377, 172.265731812,0.22880193726460707,0.3133831398452683,0.9353980305798659,0.013424338798874814,0.3857440292031193
7,music/White_Room/cream+Live_Cream_Volume_II+02-White_Roommp3,0.16413610539649406, G, major,0.5648148148148148, 111.811828613,0.5971722625886431,0.04222984937354972,0.9654010104366681,0.0026074817800505246,0.38939358739837004
8,music/White_Room/sheryl_crow_+Live_from_Central_Park+12-White_Roommp3,0.16155915373970334, G, major,0.5648148148148148, 106.896240234,0.6370547563747722,0.04944587098700937,0.9671470989487148,0.0004428479617830091,0.39674409047113296
9,music/Lady/reo_speedwagon+Arch_Allies_Disc_1+04-Ladymp3,0.21598803507719935, G, major,0.6100823045267489, 123.310401917,0.5352941625151295,0.06967547545382627,0.9477151578180072,0.002316328647807676,0.39684524400645316
10,music/Blue_Collar_Man/styx+Caught_In_The_Act_Disc_2_of_2_+02-Blue_Collar_Man_Long_Nights_mp3,0.21644899245906268, D, minor,0.5236625514403292, 126.074867249,0.6227228952784059,0.05286998425725426,0.9640015439820492,0.0031225707978053113,0.3971380897024844
11,music/America/paul_simon+Concert_in_the_Park_Disc_2+09-Americamp3,0.21263444707494064, D, major,0.6234567901234568, 172.265548706,0.4257908029741521,0.05700556590193512,0.9401969632246819,0.13565073009128156,0.39912254989840795
12,music/Day_Tripper/cheap_trick+Silver+13-Day_Trippermp3,0.20979895146409064, E, major,0.5936213991769548, 152.003646851,0.5976729664632994,0.04199226286332971,0.979250764130634,0.0012914433010490756,0.40393796456655967
13,music/Waiting_In_Vain/annie_lennox+Medusa+09-Waiting_In_Vainmp3,0.20469161599584193, C#, major,0.6244855967078189, 161.648529053,0.42128981318111475,0.23017167257203164,0.9385598241638757,0.0056498891488212565,0.40414140196158405
14,music/The_Boxer/paul_simon+Concert_in_the_Park_Disc_2+10-The_Boxermp3,0.22059793033048544, C, major,0.6049382716049383, 104.250892639,0.6141522202186362,0.033861552043561685,0.9664610119135288,0.021492571592690697,0.4102505929506402
15,music/She_Came_In_Through_The_Bathroom_Window/beatles+Abbey_Road+13-She_Came_In_Through_The_Bathroom_Windowmp3,0.4048137973253262, D, major,0.647119341563786, 162.58531189,0.28194635181898525,0.14763308214242296,0.9808256280819136,0.003480624833150773,0.41096980429426405
16,music/Summer_of_69/bryan_adams+Live_Live_Live_+13-Summer_of_69mp3,0.1798241254225158, D, major,0.5679012345679012, 138.499053955,0.6993062607688894,0.05746456781009333,0.9622692336959843,0.0050677070202950905,0.4119721882142799
17,music/My_Heart_Will_Go_On/new_found_glory+From_the_Screen_to_Your_Stereo+07-My_Heart_Will_Go_Onmp3,0.3079997692099192, E, major,0.5751028806584362, 101.541908264,0.5426810037283804,0.08092873610506675,0.9647700703868892,0.0038967839008932407,0.41256320733159746
18,music/Caroline_No/brian_wilson+Brian_Wilson_Live_at_the_Roxy_Theater_Disc_2_+11-Caroline_Nomp3,0.20547955277832444, C, major,0.6172839506172839, 143.708587646,0.6673634915973626,0.06179708243842534,0.9288415207776153,0.0053239734981593515,0.4143482619511951
19,music/Gold_Dust_Woman/sheryl_crow+Live_from_Central_Park+07-Gold_Dust_Womanmp3,0.1985267002506949, G, major,0.5699588477366255, 128.775222778,0.7384127646724149,0.033203144959238005,0.948492795084227,5.280308005918415e-05,0.41477450929720994
20,music/Cecilia/paul_simon+Concert_in_the_Park_Disc_2+11-Ceciliamp3,0.19529320827061006, G, major,0.588477366255144, 110.373329163,0.6703988607643359,0.06068976593787826,0.9682200349465815,0.00781605422104515,0.41514921506593244
21,music/Time/tori_amos+Strange_Little_Girls+07-Timemp3,0.23705906096562665, B, major,0.6141975308641975, 135.985366821,0.49443707305099066,0.16471031629968833,0.9459159450369432,0.045448734300874954,0.4169614434197202
22,music/River_Deep_Mountain_High/tina_turner+Tina_Live_In_Europe_CD_2_+05-River_Deep_Mountain_Highmp3,0.20348667802027434, D, major,0.5843621399176955, 143.944198608,0.727815697982357,0.030820375337187237,0.9715778946799707,0.0019487954227548794,0.4200019302267066
23,music/Take_On_Me/a_ha+Hunting_High_and_Low+01-Take_On_Memp3,0.25704500382467055, A, major,0.5823045267489712, 172.265365601,0.4688063797474557,0.23524469970734527,0.9493911286549255,0.028795786094211746,0.4202645874629299
24,music/Blue_Collar_Man/reo_speedwagon+Arch_Allies_Disc_1+01-Blue_Collar_Manmp3,0.2776762066596599, D, minor,0.5483539094650206, 117.979370117,0.6641860300094108,0.05604119058148611,0.9742845485282714,0.0019767289723252044,0.420419769036029
25,music/Heart_Of_Gold/tori_amos+Strange_Little_Girls+08-Heart_Of_Goldmp3,0.23402789200984972, E, minor,0.5195473251028807, 120.021446228,0.7874631955204425,0.025741266828528286,0.9535952664713124,0.0046474131799700774,0.42083705985216396
