,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
0,music/My_Heart_Will_Go_On/celine_dion+Au_Coer_Du_Stade+11-My_Heart_Will_Go_Onmp3,0.0, D#, major,0.0, 99.0313949585,0.0,0.0,0.0,0.0009551191752719339,0.000159186529211989
1,music/Cocaine/eric_clapton+Crossroads_2_Disc_3+07-Cocainemp3,0.2701397159421772, D, major,0.4619718309859155, 99.0495834351,0.08932736765561172,0.14757324992953957,0.9395638426222171,0.007965956396282189,0.31942366058862387
2,music/Before_You_Accuse_Me/eric_clapton+Unplugged+02-Before_You_Accuse_Memp3,0.2849342675653145, A, major,0.38873239436619716, 99.5403900146,0.19786584434820803,0.09977181794429144,0.9662874752704034,0.009839372396362553,0.32457186198179616
3,music/Downtown_Lights/blue_nile+Hats+02-Downtown_Lightsmp3,0.33012216109904585, E, major,0.4591549295774648, 98.2924575806,0.20820000277825804,0.08512384625065011,0.9356737738699233,0.004003241010900882,0.3370463257643739
4,music/Enjoy_The_Silence/tori_amos+Strange_Little_Girls+04-Enjoy_the_Silencemp3,0.12253105365013597, A#, major,0.415962441314554, 163.905609131,0.5101252007061827,0.05875855991637477,0.9079226249316624,0.02086420686835271,0.33936068123121044
5,music/Toys_In_The_Attic/aerosmith+Toys_In_The_Attic+01-Toys_In_The_Atticmp3,0.2088054255437053, E, minor,0.41220657276995304, 98.9608612061,0.16550516537868,0.31917249256520147,0.9685943787610511,0.006034946693639147,0.34671983028537173
6,music/Time/tori_amos+Strange_Little_Girls+07-Timemp3,0.12682040683793758, B, major,0.447887323943662, 135.985366821,0.4608360329505996,0.09913014241261053,0.9536784745605515,0.02035994340916645,0.35145205401908797
7,music/What_s_Going_On/cyndi_lauper+Twelve_Deadly_Cyns+09-What_s_Going_Onmp3,0.42501546612816, A#, major,0.38967136150234744, 98.9904937744,0.08920472105256028,0.2468591603054567,0.9581254643903436,0.0033750622792063393,0.35204187260967906
8,music/I_Don_t_Like_Mondays/tori_amos+Strange_Little_Girls+09-I_Don_t_Like_Mondaysmp3,0.1458996690304174, B, major,0.37934272300469485, 110.872032166,0.5247964122356321,0.14036347497485815,0.917819178073316,0.014289979038587985,0.3537519060595844
9,music/The_Boxer/paul_simon+Concert_in_the_Park_Disc_2+10-The_Boxermp3,0.11356700994243153, C, major,0.38309859154929576, 104.250892639,0.5493558689093868,0.12919351997364073,0.9665069111559421,0.02134485213670461,0.3605111256112336
10,music/My_Heart_Will_Go_On/new_found_glory+From_the_Screen_to_Your_Stereo+07-My_Heart_Will_Go_Onmp3,0.3446922360963307, E, major,0.38873239436619716, 101.541908264,0.3909366678858857,0.0832776767622546,0.9644520874203621,0.005927759516807189,0.36300313700797293
11,music/Yesterday/beatles+1+11-Yesterdaymp3,0.22852552661749384, F, major,0.4140845070422535, 96.8093490601,0.4178219398348704,0.1427205134600425,0.9671859959636029,0.008506543165200364,0.3631408376805772
12,music/Between_The_Bars/glen_phillips+Capitol_Garage+35-Between_The_Barsmp3,0.20589927612218853, C, major,0.38779342723004695, 91.3132629395,0.5343645836849208,0.09871958252233405,0.953918597620804,0.005330920129904604,0.3643377312183665
13,music/Love_Hurts/heart+The_Road_Home+07-Love_Hurtsmp3,0.164472348342057, G, major,0.4225352112676056, 117.453948975,0.5144778241050393,0.17935341151549283,0.9116436240455404,0.0025057828875776054,0.36583136702721886
14,music/My_Generation/who+Who_s_Better_Who_s_Best+01-My_Generationmp3,0.2766886806475276, G, minor,0.4056338028169014, 96.4509277344,0.4529956624733339,0.07829995397211457,0.9846039264410362,0.00717551981228415,0.3675662576938663
15,music/White_Room/cream+Live_Cream_Volume_II+02-White_Roommp3,0.14112366564102793, G, major,0.4610328638497653, 111.811828613,0.5726746956027982,0.10351363492077144,0.951658745316514,0.011678267994885016,0.3736136455542936
16,music/Proud_Mary/tina_turner+Tina_Live_In_Europe_CD_2_+07-Proud_Marymp3,0.20208982697581873, D, major,0.431924882629108, 172.265701294,0.5638882823408179,0.08990765457772332,0.9473766857842626,0.01578523718509608,0.3751620949154711
17,music/America/paul_simon+Concert_in_the_Park_Disc_2+09-Americamp3,0.11759058480683186, D, major,0.38497652582159625, 172.265548706,0.5568375341283743,0.10734271803956005,0.9579678369095423,0.14802193621063983,0.3787895226527574
18,music/Lady/reo_speedwagon+Arch_Allies_Disc_1+04-Ladymp3,0.22467176409493403, G, major,0.4460093896713615, 123.310401917,0.5786097206427098,0.07928334157307614,0.9466681874612602,0.00263043760700037,0.37964547350839034
19,music/Street_Fighting_Man/rolling_stones+Get_Yer_Ya-Ya_s_Out_+10-Street_Fighting_Manmp3,0.18265122982128976, B, major,0.41220657276995304, 135.515930176,0.67111945660028,0.06417182256091997,0.947537376606667,0.00966685672003002,0.38122555251319
20,music/Downtown_Lights/annie_lennox+Medusa+07-Downtown_Lightsmp3,0.4637834245362293, E, major,0.4572769953051643, 98.2976226807,0.350602158729459,0.0884994222294322,0.9472670592763309,0.002260309490338399,0.384948228261159
21,music/Take_On_Me/mxpx+On_The_Cover+05-Take_On_Memp3,0.308721524810116, F, major,0.39154929577464787, 102.6434021,0.5132699132793157,0.14135595125433403,0.9508788342243111,0.0047316780816275585,0.3850845329040587
22,music/White_Room/sheryl_crow_+Live_from_Central_Park+12-White_Roommp3,0.18762728280607643, G, major,0.4356807511737089, 106.896240234,0.5321602310959631,0.18582636711766284,0.9639810901686816,0.006534598606987473,0.38530172016151343
23,music/Cecilia/paul_simon+Concert_in_the_Park_Disc_2+11-Ceciliamp3,0.21428949774837638, G, major,0.38873239436619716, 110.373329163,0.6348515939509286,0.12878722947619456,0.9610792560948813,0.011868738584229137,0.3899347850368012
24,music/Blue_Collar_Man/styx+Caught_In_The_Act_Disc_2_of_2_+02-Blue_Collar_Man_Long_Nights_mp3,0.22270257106542254, D, minor,0.4413145539906103, 126.074867249,0.6106368938432195,0.09595088436116588,0.9550218515773147,0.015596897898728297,0.3902039421227435
25,music/All_Tomorrow_s_Parties/velvet_underground+Andy_Warhol_with_Nico_+06-All_Tomorrow_s_Partiesmp3,0.1851273856664854, F#, major,0.5117370892018779, 93.4740905762,0.5864936592574428,0.09427958080024264,0.9563616786127581,0.007485872594490736,0.39024754435554954
26,music/All_Along_The_Watchtower/bob_dylan+Before_The_Flood_Disc_Two_+07-All_Along_the_Watchtowermp3,0.19202811443711634, A, minor,0.4169014084507042, 144.494049072,0.6383364135260297,0.10617776076116836,0.9672518831519923,0.03312913563474238,0.3923041193269589
27,music/All_Along_The_Watchtower/u2+Rattle_and_Hum+05-All_Along_The_Watchtowermp3,0.17261492658361477, F#, major,0.4187793427230047, 129.032974243,0.6729635540762671,0.11065418516160226,0.9571512852630805,0.022330591240695308,0.3924156475080441
28,music/I_Don_t_Want_To_Miss_A_Thing/new_found_glory+From_the_Screen_to_Your_Stereo+03-I_Don_t_Want_To_Miss_A_Thingmp3,0.3902473134899851, D, major,0.415962441314554, 96.5412216187,0.4538938032676447,0.11765304840332369,0.9742107982606422,0.006472855868071813,0.39307337676737025
29,music/A_Whiter_Shade_Of_Pale/procol_harum+Greatest_Hits+2-A_Whiter_Shade_Of_Palemp3,0.23453227796700388, C, major,0.4187793427230047, 148.5909729,0.7258042999627805,0.0682141467140825,0.9158431106123232,0.004668644123121823,0.3946403036837194
30,music/Purple_Rain/leann_rimes+Sittin_On_Top_Of_The_World+15-Purple_Rainmp3,0.2274766099136677, D, major,0.4103286384976526, 111.819168091,0.7032292887177237,0.10916654581381029,0.9164604775436069,0.0016285728616723862,0.3947150222246889
31,music/Caroline_No/brian_wilson+Brian_Wilson_Live_at_the_Roxy_Theater_Disc_2_+11-Caroline_Nomp3,0.19097691812422646, C, major,0.4863849765258216, 143.708587646,0.6565344629133548,0.09511039475930609,0.9386350401430259,0.002545103034279652,0.39503114925000243
32,music/Stone_Cold_Crazy/metallica+Live_Shit_Binge_And_Purge_Disc_3_+09-Stone_Cold_Crazymp3,0.17566537711220606, G, minor,0.49859154929577465, 126.058242798,0.5237301122071837,0.19716257511783525,0.9683956659193483,0.007844955508757787,0.39523170586018425
33,music/Real_Men/tori_amos+Strange_Little_Girls+12-Real_Menmp3,0.20434139499471984, F#, minor,0.4056338028169014, 111.568817139,0.5474594781880339,0.26326806191660074,0.9496467473233404,0.006620980432617936,0.3961617442787024
34,music/Day_Tripper/cheap_trick+Silver+13-Day_Trippermp3,0.17065272064855064, E, major,0.4723004694835681, 152.003646851,0.6425030543617848,0.1217652089489044,0.966479247153957,0.01227127335408232,0.39766199565847454
35,music/Let_It_Be/nick_cave+I_am_Sam+20-Let_It_Bemp3,0.2004645954472315, C, major,0.37934272300469485, 136.383224487,0.6796173098793249,0.1786029869487812,0.9435004864395464,0.012442854822064385,0.3989951594236072
36,music/God_Only_Knows/beach_boys+Pet_Sounds+08-God_Only_Knowsmp3,0.24852025571653674, A, major,0.3812206572769953, 117.590515137,0.7040159834792378,0.12974711997016097,0.9333425053460371,0.0018374927410660959,0.399780669088339
37,music/She_Came_In_Through_The_Bathroom_Window/joe_cocker+Joe_Cocker_Live+12-She_Came_In_Through_The_Bathroom_Windowmp3,0.20402189759106482, D, major,0.39906103286384975, 93.945350647,0.6467649825601166,0.15702400508442055,0.9814471216905545,0.011026162513643715,0.3998908670506083
38,music/More_Than_Words/extreme+The_Best_Of_Extreme+08-More_Than_Wordsmp3,0.17717247670443403, F#, major,0.40093896713615024, 91.5824508667,0.6462044517796579,0.24420422817928772,0.9119759145947481,0.022416251527724217,0.4004853816536671
39,music/Summer_of_69/bryan_adams+Live_Live_Live_+13-Summer_of_69mp3,0.17068293010199675, D, major,0.431924882629108, 138.499053955,0.6985503348030548,0.13019680875304862,0.9591848030521477,0.012693006951650352,0.40053879438183443
40,music/We_Can_Work_It_Out/beatles+1+13-We_Can_Work_It_Outmp3,0.3454246392750324, D, major,0.40375586854460094, 107.710151672,0.589939732465231,0.09735233881664244,0.9663540566064663,0.0034923408111541534,0.4010531627531879
41,music/God_Only_Knows/brian_wilson+Brian_Wilson_Live_at_the_Roxy_Theater_Disc_2_+07-God_Only_Knowsmp3,0.3267683928311299, A, major,0.38403755868544603, 116.500022888,0.6724162257617077,0.06818134467857441,0.9604405571934083,0.0,0.40197401319171105
42,music/Caroline_No/beach_boys+Pet_Sounds+13-Caroline_Nomp3,0.15741480841461158, C#, major,0.40187793427230045, 152.130386353,0.6678653931682864,0.2145609749370453,0.942139895273199,0.03156894454116719,0.4025713251011016
43,music/Never_Let_Me_Down_Again/depeche_mode+Music_For_The_Masses+01-Never_Let_Me_Down_Againmp3,0.2551718584299758, C, major,0.4056338028169014, 106.159973145,0.7451816165650307,0.07193279404785101,0.9278317575780174,0.01120962555790819,0.4028269091659474
44,music/Between_The_Bars/elliott_smith+Either_Or+04-Between_The_Barsmp3,0.22406316407514038, D#, major,0.39812206572769954, 135.676589966,0.7202802160244872,0.07943537767926334,0.9762341862497841,0.023245839260937238,0.4035634748362186
45,music/Don_t_Let_It_Bring_You_Down/annie_lennox+Medusa+04-Don_t_Let_It_Bring_You_Downmp3,0.3256341483213737, F, major,0.39436619718309857, 137.225463867,0.7074625159032312,0.08155105027310769,0.916242579910901,0.001570780542458807,0.40447121202236186
46,music/Something_So_Right/annie_lennox+Medusa+10-Something_So_Rightmp3,0.16921393519460634, C, major,0.40469483568075115, 152.389190674,0.5395324880540644,0.41780666251664383,0.8925459699836726,0.005197539986757499,0.4048319052360827
47,music/Cocaine/nazareth+_Snaz+08-Cocainemp3,0.23147161553114334, G, major,0.5380281690140845, 165.70930481,0.6020803182919361,0.07807480065210125,0.9686425289693494,0.01635158908159484,0.40577483692336824
48,music/Night_Time_Is_The_Right_Time/aretha_franklin+Aretha_Now+04-Night_Time_Is_The_Right_Timemp3,0.33234776381470893, F, major,0.38967136150234744, 103.113929749,0.5865625416882211,0.15391707338966412,0.9693246136853175,0.006209311991771392,0.40633877767867177
49,music/Gold_Dust_Woman/sheryl_crow+Live_from_Central_Park+07-Gold_Dust_Womanmp3,0.21433438566018406, G, major,0.41502347417840374, 128.775222778,0.7198520543151743,0.15429102524445643,0.9347843231906294,0.0024520134586534232,0.40678954600791695
50,music/Don_t_Let_It_Bring_You_Down/neil_young+After_the_Goldrush+07-Don_t_Let_It_Bring_You_Downmp3,0.22950181089920013, F, major,0.39530516431924884, 132.990905762,0.6992302043948369,0.12328253015365266,0.949504113754636,0.055610442665092255,0.40873904436444447
51,music/Tush/zz_top+Fandango+09-Tushmp3,0.26426078950089904, C, major,0.3971830985915493, 144.786575317,0.7386782540691722,0.06606635172758293,0.9813254697757543,0.010864263584201075,0.40972970454152646
52,music/Red_Red_Wine/neil_diamond+Hot_August_Night_Disc_1+10-Red_Red_Winemp3,0.3565089881464035, C, major,0.39342723004694835, 129.898986816,0.6933567143264205,0.07786444501056634,0.9377692393374972,0.002484473026805837,0.410235181649107
53,music/Night_Time_Is_The_Right_Time/creedence_clearwater_revival+The_Concert+12-Night_Time_Is_The_Right_Timemp3,0.18014562439233592, E, major,0.37934272300469485, 109.347229004,0.6613471061457593,0.21846390434108404,0.9819194165281592,0.04194819157313501,0.41052782766419477
54,music/Blue_Collar_Man/reo_speedwagon+Arch_Allies_Disc_1+01-Blue_Collar_Manmp3,0.3086695942036399, D, minor,0.447887323943662, 117.979370117,0.6498416163308304,0.09800821270537695,0.9549120041558034,0.004871052892009646,0.41069830070522034
55,music/Ooby_Dooby/roy_orbison+Black_and_White_Night+05-Ooby_Doobymp3,0.22168041660133642, E, major,0.476056338028169, 163.758422852,0.6607249829917798,0.11869416239677955,0.9606454739329322,0.04027042045035225,0.4130119657335582
56,music/Love_Hurts/nazareth+_Snaz+15-Love_Hurtsmp3,0.24777471235225632, G#, major,0.4300469483568075, 77.6048278809,0.6750320360705145,0.13584853336038064,0.9846778682851216,0.006538517543987858,0.41331976932817804
57,music/Toys_In_The_Attic/rem+Dead_Letter_Office+07-Toys_In_The_Atticmp3,0.18001540867459823, G, major,0.4084507042253521, 102.517662048,0.6119722945679086,0.2925906720180015,0.969176980838544,0.018083741636489008,0.41338163366014885
58,music/Never_Let_Me_Down_Again/smashing_pumpkins+For_The_Masses_A_Tribute_To_Depeche_Mode+01-Never_Let_Me_Down_Againmp3,0.26042732105902855, C, major,0.39154929577464787, 120.019004822,0.716639090733545,0.15381190174746803,0.9593685058184246,0.004542213217005411,0.41438972139168656
59,music/I_m_Losing_You/john_lennon+Double_Fantasy+05-I_m_Losing_Yoump3,0.7258581430786436, A, minor,0.40469483568075115, 97.8610610962,0.3065937764264576,0.09260886420360143,0.9566601377347677,0.0010485674409371646,0.4145773874275264
60,music/Let_It_Be/beatles+1+26-Let_It_Bemp3,0.37893611571666275, C, major,0.38591549295774646, 139.700973511,0.6269161083171632,0.20414780843107092,0.896186623621885,0.0028895547543211875,0.4158319506331416
