,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
0,music/Red_Red_Wine/neil_diamond+Hot_August_Night_Disc_1+10-Red_Red_Winemp3,0.0, C, major,0.0, 129.898986816,0.0,0.0,0.0,0.00015767036584125903,2.6278394306876506e-05
1,music/Gold_Dust_Woman/sheryl_crow+Live_from_Central_Park+07-Gold_Dust_Womanmp3,0.2710428366708273, G, major,0.34879227053140094, 128.775222778,0.2276769350877459,0.18681370087909846,0.5745275681112825,0.0005216876525087281,0.2682291664888106
2,music/Don_t_Let_It_Bring_You_Down/neil_young+After_the_Goldrush+07-Don_t_Let_It_Bring_You_Downmp3,0.2543086553451979, F, major,0.30531400966183575, 132.990905762,0.38935163297841424,0.06970947539900064,0.6621713554410857,0.05339564811864315,0.28904179615736286
3,music/Tomorrow_Never_Knows/beatles+Revolver+14-Tomorrow_Never_Knowsmp3,0.361054790957439, F, major,0.2985507246376812, 127.962799072,0.4149140921812564,0.09234402056187778,0.6424969917831341,0.004588909982686022,0.3023249216840124
4,music/Lady/styx+Return_To_Paradise_Disc_1_+05-Ladymp3,0.2784876620965275, G, major,0.32753623188405795, 128.87399292,0.2336709170705752,0.14870735671944033,0.8414210598153581,0.0015484258582070982,0.30522860890736103
5,music/Lodi/tesla+Five_Man_Acoustic_Jam+09-Lodimp3,0.27820039932143165, C, major,0.32753623188405795, 129.092514038,0.3282887089460789,0.19243299901160438,0.7998238579555704,0.007222593813594053,0.3222507984887229
6,music/Between_The_Bars/glen_phillips+Capitol_Garage+35-Between_The_Barsmp3,0.36301369078681534, C, major,0.3652173913043478, 91.3132629395,0.41794903072099837,0.08749793132401862,0.6970515490752835,0.006669997597192659,0.3228999318014428
7,music/All_Along_The_Watchtower/u2+Rattle_and_Hum+05-All_Along_The_Watchtowermp3,0.361495377784903, F#, major,0.4077294685990338, 129.032974243,0.24659455254924573,0.08998209389606059,0.8491777517176097,0.012565574487041096,0.32792413650564894
8,music/Oh_Pretty_Woman/roy_orbison+Black_and_White_Night+17-Oh_Pretty_Womanmp3,0.31235348535139795, E, major,0.6193236714975845, 130.243362427,0.11011259567974137,0.1078452569447864,0.8249339100736914,0.003071037485043787,0.3296066595053742
9,music/Don_t_Let_It_Bring_You_Down/annie_lennox+Medusa+04-Don_t_Let_It_Bring_You_Downmp3,0.3516505749345234, F, major,0.3458937198067633, 137.225463867,0.6909711003646187,0.06705702667043682,0.5501782014991753,0.0018965200900402347,0.334607857227593
